name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[60] Total Num: 1934, avg: 33.2632856304979rec_022/head/000000/000796.jpg 0.0,0.0 0.33563578,0.27554515
[60] Total Num: 1935, avg: 33.25885485646076rec_022/head/000001/000796.jpg 0.0,0.0 0.45843065,0.22013623
[60] Total Num: 1936, avg: 33.25662522896378rec_022/head/000002/000796.jpg 0.0,0.0 0.63170874,0.23805575
[60] Total Num: 1937, avg: 33.259253550251614rec_022/head/000687/000796.jpg 0.0,0.0 0.32026795,0.283675
[60] Total Num: 1938, avg: 33.254644009275566rec_022/head/000022/000797.jpg 0.0,0.0 0.66362244,0.1756474
[60] Total Num: 1939, avg: 33.25767742435124rec_022/head/000000/000797.jpg 0.0,0.0 0.2313035,0.24689054
[60] Total Num: 1940, avg: 33.2504780954809rec_022/head/000001/000797.jpg 0.0,0.0 0.37453714,0.20939532
[60] Total Num: 1941, avg: 33.245942301363755rec_022/head/000002/000797.jpg 0.0,0.0 0.5569098,0.23101704
[60] Total Num: 1942, avg: 33.24647236641023rec_022/head/000687/000797.jpg 0.0,0.0 0.22655949,0.26859236
[60] Total Num: 1943, avg: 33.23967085221708rec_022/head/000022/000798.jpg 0.0,0.0 0.5914091,0.16579998
[60] Total Num: 1944, avg: 33.24059590866248rec_022/head/000001/000798.jpg 0.0,0.0 0.267074,0.18281338
[60] Total Num: 1945, avg: 33.233003216391545rec_022/head/000000/000798.jpg 0.0,0.0 0.12210525,0.2058321
[60] Total Num: 1946, avg: 33.222959020689345rec_022/head/000002/000798.jpg 0.0,0.0 0.4500334,0.2109435
[60] Total Num: 1947, avg: 33.2204307810929rec_022/head/000687/000798.jpg 0.0,0.0 0.11194225,0.22989278
[60] Total Num: 1948, avg: 33.21088517262008rec_022/head/000022/000799.jpg 0.0,0.0 0.5286481,0.15267748
[60] Total Num: 1949, avg: 33.209962000568375rec_022/head/000000/000799.jpg 0.0,0.0 0.035911247,0.174646
[60] Total Num: 1950, avg: 33.19816905508358rec_022/head/000002/000799.jpg 0.0,0.0 0.34918562,0.18255462
[60] Total Num: 1951, avg: 33.192673491680694rec_022/head/000687/000799.jpg 0.0,0.0 0.014983858,0.19904667
[60] Total Num: 1952, avg: 33.181527847246336rec_022/head/000000/000800.jpg 0.0,0.0 -0.032482114,0.1452924
[60] Total Num: 1953, avg: 33.16890479658763rec_022/head/000022/000800.jpg 0.0,0.0 0.47946477,0.13469198
[60] Total Num: 1954, avg: 33.166491473836764rec_022/head/000002/000800.jpg 0.0,0.0 0.31188717,0.17353582
[60] Total Num: 1955, avg: 33.15994622226392rec_022/head/000687/000800.jpg 0.0,0.0 -0.05665289,0.15529005
[60] Total Num: 1956, avg: 33.14783305496102rec_022/head/000022/000801.jpg 0.0,0.0 0.543011,0.11874265
[60] Total Num: 1957, avg: 33.14713125396427rec_022/head/000002/000801.jpg 0.0,0.0 0.33606613,0.18070108
[60] Total Num: 1958, avg: 33.14132004448711rec_022/head/000687/000801.jpg 0.0,0.0 -0.17569831,0.14011948
[60] Total Num: 1959, avg: 33.13096214136972rec_022/head/000022/000802.jpg 0.0,0.0 0.54825556,-0.0074907197
[60] Total Num: 1960, avg: 33.13008683622217rec_022/head/000000/000802.jpg 0.0,0.0 -0.25144976,-0.003596542
[60] Total Num: 1961, avg: 33.12053985365004rec_022/head/000002/000802.jpg 0.0,0.0 0.31506687,0.044317488
[60] Total Num: 1962, avg: 33.11294723278137rec_022/head/000687/000802.jpg 0.0,0.0 -0.32450402,0.00036031372
[60] Total Num: 1963, avg: 33.10555027569593rec_022/head/000022/000803.jpg 0.0,0.0 0.63776046,-0.22511648
[60] Total Num: 1964, avg: 33.10827110734641rec_022/head/000000/000803.jpg 0.0,0.0 -0.36828706,-0.21977283
[60] Total Num: 1965, avg: 33.10385200209234rec_022/head/000002/000803.jpg 0.0,0.0 0.30193937,-0.2097877
[60] Total Num: 1966, avg: 33.097675216717576rec_022/head/000687/000803.jpg 0.0,0.0 -0.44465995,-0.24532032
[60] Total Num: 1967, avg: 33.09552527545058rec_022/head/000000/000804.jpg 0.0,0.0 -0.41065985,-0.422621
[60] Total Num: 1968, avg: 33.09560888614518rec_022/head/000022/000804.jpg 0.0,0.0 0.7791071,-0.4889141
[60] Total Num: 1969, avg: 33.10474471936038rec_022/head/000687/000804.jpg 0.0,0.0 -0.51824856,-0.4910221
[60] Total Num: 1970, avg: 33.1082444260805rec_022/head/000000/000805.jpg 0.0,0.0 -0.6329709,-0.76403534
[60] Total Num: 1971, avg: 33.11904526014198rec_022/head/000022/000805.jpg 0.0,0.0 0.91395074,-0.6897035
[60] Total Num: 1972, avg: 33.13363864857221rec_022/head/000002/000805.jpg 0.0,0.0 0.5764856,-0.9105535
[60] Total Num: 1973, avg: 33.14677761299289rec_022/head/000687/000805.jpg 0.0,0.0 -0.69036335,-0.7834733
[60] Total Num: 1974, avg: 33.15880593568418rec_022/head/000022/000806.jpg 0.0,0.0 1.1680223,-0.861917
[60] Total Num: 1975, avg: 33.1801009730408rec_022/head/000000/000806.jpg 0.0,0.0 -0.73288405,-0.95072377
[60] Total Num: 1976, avg: 33.195906580997594rec_022/head/000002/000806.jpg 0.0,0.0 0.84840995,-1.137338
[60] Total Num: 1977, avg: 33.2164837127379rec_022/head/000687/000806.jpg 0.0,0.0 -0.9636643,-1.0284828
[60] Total Num: 1978, avg: 33.23653364129531rec_022/head/000022/000807.jpg 0.0,0.0 1.1579632,-0.91726416
[60] Total Num: 1979, avg: 33.258082298113685rec_022/head/000001/000807.jpg 0.0,0.0 -0.29733393,-1.1573427
[60] Total Num: 1980, avg: 33.27533040562856rec_022/head/000002/000807.jpg 0.0,0.0 1.3401445,-1.2630998
[60] Total Num: 1981, avg: 33.301960604540646rec_022/head/000000/000807.jpg 0.0,0.0 -0.6378874,-0.9735819
[60] Total Num: 1982, avg: 33.31701680151104rec_022/head/000687/000807.jpg 0.0,0.0 -0.9296027,-1.0936875
[60] Total Num: 1983, avg: 33.337561473544504rec_022/head/000022/000808.jpg 0.0,0.0 1.2251514,-0.9670453
[60] Total Num: 1984, avg: 33.360531461380056rec_022/head/000001/000808.jpg 0.0,0.0 -0.29900008,-1.2288909
[60] Total Num: 1985, avg: 33.37965082512549rec_022/head/000002/000808.jpg 0.0,0.0 1.2016652,-1.2692367
[60] Total Num: 1986, avg: 33.40506299255084rec_022/head/000000/000808.jpg 0.0,0.0 -0.9054242,-1.1450578
[60] Total Num: 1987, avg: 33.426111599556286rec_022/head/000687/000808.jpg 0.0,0.0 -1.1831796,-1.197088
[60] Total Num: 1988, avg: 33.45057956404925rec_022/head/000022/000809.jpg 0.0,0.0 1.2185148,-0.9920312
[60] Total Num: 1989, avg: 33.4735411155715rec_022/head/000000/000809.jpg 0.0,0.0 -0.80622053,-1.1544327
[60] Total Num: 1990, avg: 33.493776489241974rec_022/head/000001/000809.jpg 0.0,0.0 -0.27676117,-1.2709583
[60] Total Num: 1991, avg: 33.51386671618736rec_022/head/000002/000809.jpg 0.0,0.0 1.3135551,-1.2829034
[60] Total Num: 1992, avg: 33.54014367013781rec_022/head/000687/000809.jpg 0.0,0.0 -1.2622074,-1.2396333
[60] Total Num: 1993, avg: 33.56562918073189rec_022/head/000000/000810.jpg 0.0,0.0 -0.9710907,-1.2345582
[60] Total Num: 1994, avg: 33.588549079961446rec_022/head/000022/000810.jpg 0.0,0.0 1.3023516,-1.0146604
[60] Total Num: 1995, avg: 33.612790957630935rec_022/head/000001/000810.jpg 0.0,0.0 -0.2504864,-1.3248166
[60] Total Num: 1996, avg: 33.634204834030974rec_022/head/000002/000810.jpg 0.0,0.0 1.4910051,-1.2895757
[60] Total Num: 1997, avg: 33.661795349585795rec_022/head/000687/000810.jpg 0.0,0.0 -0.9158394,-1.2162752
[60] Total Num: 1998, avg: 33.68388279666426rec_022/head/000000/000811.jpg 0.0,0.0 -0.72176576,-1.1884457
[60] Total Num: 1999, avg: 33.70391881073304rec_022/head/000022/000811.jpg 0.0,0.0 1.3693873,-1.0269779
[60] Total Num: 2000, avg: 33.729096262514574rec_022/head/000001/000811.jpg 0.0,0.0 -0.20884833,-1.3580408
[60] Total Num: 2001, avg: 33.75126004573447rec_022/head/000002/000811.jpg 0.0,0.0 1.4124719,-1.2830489
[60] Total Num: 2002, avg: 33.77807535412336rec_022/head/000687/000811.jpg 0.0,0.0 -1.0693974,-1.2728657
[60] Total Num: 2003, avg: 33.80209476485888rec_022/head/000000/000812.jpg 0.0,0.0 -0.7950471,-1.2457724
[60] Total Num: 2004, avg: 33.82368988404097rec_022/head/000022/000812.jpg 0.0,0.0 1.3524926,-1.0193516
[60] Total Num: 2005, avg: 33.84845850967706rec_022/head/000001/000812.jpg 0.0,0.0 -0.11034081,-1.3624954
[60] Total Num: 2006, avg: 33.87053748192993rec_022/head/000002/000812.jpg 0.0,0.0 1.4156914,-1.263447
[60] Total Num: 2007, avg: 33.89716961132155rec_022/head/000687/000812.jpg 0.0,0.0 -0.9164468,-1.2697744
[60] Total Num: 2008, avg: 33.91993168735898rec_022/head/000000/000813.jpg 0.0,0.0 -0.7254021,-1.2604218
[60] Total Num: 2009, avg: 33.941270667504504rec_022/head/000022/000813.jpg 0.0,0.0 1.2751827,-0.985966
[60] Total Num: 2010, avg: 33.96455608742925rec_022/head/000001/000813.jpg 0.0,0.0 0.041427597,-1.3836502
[60] Total Num: 2011, avg: 33.98709316792865rec_022/head/000002/000813.jpg 0.0,0.0 1.4114137,-1.2367604
[60] Total Num: 2012, avg: 34.013450141355534rec_022/head/000687/000813.jpg 0.0,0.0 -0.94086736,-1.3093935
[60] Total Num: 2013, avg: 34.03691249137147rec_022/head/000000/000814.jpg 0.0,0.0 -0.6913677,-1.2827489
[60] Total Num: 2014, avg: 34.05842275792436rec_022/head/000022/000814.jpg 0.0,0.0 1.2029482,-0.95478
[60] Total Num: 2015, avg: 34.080233892548314rec_022/head/000001/000814.jpg 0.0,0.0 0.103606366,-1.2969676
[60] Total Num: 2016, avg: 34.1002323137033rec_022/head/000002/000814.jpg 0.0,0.0 1.2383158,-1.196487
[60] Total Num: 2017, avg: 34.12454857605523rec_022/head/000687/000814.jpg 0.0,0.0 -0.78225434,-1.3020374
[60] Total Num: 2018, avg: 34.1468572381603rec_022/head/000000/000815.jpg 0.0,0.0 -0.4406062,-1.1788133
[60] Total Num: 2019, avg: 34.16450885638806rec_022/head/000022/000815.jpg 0.0,0.0 1.0793753,-0.90366954
[60] Total Num: 2020, avg: 34.183746364562765rec_022/head/000001/000815.jpg 0.0,0.0 0.10898555,-1.1412985
[60] Total Num: 2021, avg: 34.19926513878209rec_022/head/000002/000815.jpg 0.0,0.0 0.9648003,-1.1126293
[60] Total Num: 2022, avg: 34.21964549182743rec_022/head/000687/000815.jpg 0.0,0.0 -0.492579,-1.2008998
[60] Total Num: 2023, avg: 34.238036836357864rec_022/head/000000/000816.jpg 0.0,0.0 -0.31027603,-1.1444228
[60] Total Num: 2024, avg: 34.254128411057394rec_022/head/000022/000816.jpg 0.0,0.0 1.0681584,-0.85809785
[60] Total Num: 2025, avg: 34.272590216771455rec_022/head/000001/000816.jpg 0.0,0.0 0.19887263,-1.1130139
[60] Total Num: 2026, avg: 34.287424119367046rec_022/head/000002/000816.jpg 0.0,0.0 0.98463285,-1.0684776
[60] Total Num: 2027, avg: 34.30728928165695rec_022/head/000687/000816.jpg 0.0,0.0 -0.39217538,-1.2010262
[60] Total Num: 2028, avg: 34.32513109133625rec_022/head/000022/000817.jpg 0.0,0.0 1.0811379,-0.8143143
[60] Total Num: 2029, avg: 34.34328860736887rec_022/head/000000/000817.jpg 0.0,0.0 -0.18781011,-1.1289362
[60] Total Num: 2030, avg: 34.35846874174068rec_022/head/000001/000817.jpg 0.0,0.0 0.30653244,-1.1025572
[60] Total Num: 2031, avg: 34.37331676486961rec_022/head/000002/000817.jpg 0.0,0.0 1.0296028,-1.0167419
[60] Total Num: 2032, avg: 34.39295268304296rec_022/head/000687/000817.jpg 0.0,0.0 -0.26336032,-1.2035574
[60] Total Num: 2033, avg: 34.410327921896425rec_022/head/000022/000818.jpg 0.0,0.0 1.0429736,-0.75263244
[60] Total Num: 2034, avg: 34.42705418183479rec_022/head/000001/000818.jpg 0.0,0.0 0.43323916,-1.0828747
[60] Total Num: 2035, avg: 34.44198878074676rec_022/head/000000/000818.jpg 0.0,0.0 -0.07697229,-1.2668062
[60] Total Num: 2036, avg: 34.46074805124284rec_022/head/000002/000818.jpg 0.0,0.0 1.0545778,-0.9532625
[60] Total Num: 2037, avg: 34.4798606261635rec_022/head/000687/000818.jpg 0.0,0.0 -0.10555761,-1.2737814
[60] Total Num: 2038, avg: 34.49880077341189rec_022/head/000022/000819.jpg 0.0,0.0 1.0666388,-0.70852995
[60] Total Num: 2039, avg: 34.515467047681504rec_022/head/000001/000819.jpg 0.0,0.0 0.63533324,-1.0839642
[60] Total Num: 2040, avg: 34.53182235470765rec_022/head/000000/000819.jpg 0.0,0.0 0.16113466,-1.2005218
[60] Total Num: 2041, avg: 34.54874584495756rec_022/head/000002/000819.jpg 0.0,0.0 1.1352735,-0.90541065
[60] Total Num: 2042, avg: 34.568507915780934rec_022/head/000687/000819.jpg 0.0,0.0 0.17844442,-1.2759707
[60] Total Num: 2043, avg: 34.58750708784127rec_022/head/000022/000820.jpg 0.0,0.0 1.1051311,-0.66432
[60] Total Num: 2044, avg: 34.604488137484694rec_022/head/000001/000820.jpg 0.0,0.0 0.74778265,-0.9984868
[60] Total Num: 2045, avg: 34.62013587707785rec_022/head/000000/000820.jpg 0.0,0.0 0.41806537,-1.1450849
[60] Total Num: 2046, avg: 34.63636607782631rec_022/head/000002/000820.jpg 0.0,0.0 1.1673229,-0.8223449
[60] Total Num: 2047, avg: 34.655842046137394rec_022/head/000687/000820.jpg 0.0,0.0 0.57841164,-1.2575892
[60] Total Num: 2048, avg: 34.675565308110734rec_022/head/000022/000821.jpg 0.0,0.0 1.1089417,-0.61187005
[60] Total Num: 2049, avg: 34.69212525539869rec_022/head/000001/000821.jpg 0.0,0.0 0.8703179,-0.93221045
[60] Total Num: 2050, avg: 34.70808287426423rec_022/head/000000/000821.jpg 0.0,0.0 0.69249874,-1.107768
[60] Total Num: 2051, avg: 34.72523792499803rec_022/head/000002/000821.jpg 0.0,0.0 1.2117465,-0.75030965
[60] Total Num: 2052, avg: 34.74491669797005rec_022/head/000687/000821.jpg 0.0,0.0 0.8227857,-1.1746194
[60] Total Num: 2053, avg: 34.76441885135352rec_022/head/000022/000822.jpg 0.0,0.0 1.0603658,-0.5751836
[60] Total Num: 2054, avg: 34.77952812467907rec_022/head/000001/000822.jpg 0.0,0.0 0.89787525,-0.87359124
[60] Total Num: 2055, avg: 34.79492006919869rec_022/head/000000/000822.jpg 0.0,0.0 0.75896734,-1.0389731
[60] Total Num: 2056, avg: 34.811270814807834rec_022/head/000002/000822.jpg 0.0,0.0 1.1882682,-0.70488316
[60] Total Num: 2057, avg: 34.83007050099349rec_022/head/000687/000822.jpg 0.0,0.0 0.8242624,-1.0725259
[60] Total Num: 2058, avg: 34.84767587353782rec_022/head/000022/000823.jpg 0.0,0.0 1.0665469,-0.5635525
[60] Total Num: 2059, avg: 34.862753880515115rec_022/head/000001/000823.jpg 0.0,0.0 0.9780274,-0.86564606
[60] Total Num: 2060, avg: 34.87921425779652rec_022/head/000000/000823.jpg 0.0,0.0 0.8790284,-1.0306928
[60] Total Num: 2061, avg: 34.896667878676155rec_022/head/000002/000823.jpg 0.0,0.0 1.1777574,-0.6804805
[60] Total Num: 2062, avg: 34.91499196400569rec_022/head/000687/000823.jpg 0.0,0.0 0.91521555,-1.0528332
[60] Total Num: 2063, avg: 34.93317784687855rec_022/head/000022/000824.jpg 0.0,0.0 1.0582536,-0.541941
[60] Total Num: 2064, avg: 34.947821403522646rec_022/head/000001/000824.jpg 0.0,0.0 1.0041088,-0.8304325
[60] Total Num: 2065, avg: 34.96419969244308rec_022/head/000000/000824.jpg 0.0,0.0 0.89746547,-0.9780501
[60] Total Num: 2066, avg: 34.98097049294475rec_022/head/000002/000824.jpg 0.0,0.0 1.1968285,-0.6571914
[60] Total Num: 2067, avg: 34.99945509659226rec_022/head/000687/000824.jpg 0.0,0.0 0.9543393,-1.0074217
[60] Total Num: 2068, avg: 35.017354661431575rec_022/head/000000/000825.jpg 0.0,0.0 0.92119217,-0.94368196
[60] Total Num: 2069, avg: 35.03388080010095rec_022/head/000022/000825.jpg 0.0,0.0 1.0943552,-0.5385388
[60] Total Num: 2070, avg: 35.049233853402626rec_022/head/000001/000825.jpg 0.0,0.0 1.0121477,-0.80305034
[60] Total Num: 2071, avg: 35.06533764784646rec_022/head/000002/000825.jpg 0.0,0.0 1.1533194,-0.6273783
[60] Total Num: 2072, avg: 35.08260232919382rec_022/head/000687/000825.jpg 0.0,0.0 0.9673225,-0.97393566
[60] Total Num: 2073, avg: 35.100121379399916rec_022/head/000001/000826.jpg 0.0,0.0 1.0642867,-0.80544233
[60] Total Num: 2074, avg: 35.11712275975478rec_022/head/000022/000826.jpg 0.0,0.0 1.0806484,-0.53297377
[60] Total Num: 2075, avg: 35.132044575848525rec_022/head/000000/000826.jpg 0.0,0.0 0.9307666,-0.92439604
[60] Total Num: 2076, avg: 35.148318780138936rec_022/head/000002/000826.jpg 0.0,0.0 1.1889966,-0.63037854
[60] Total Num: 2077, avg: 35.16629430032269rec_022/head/000687/000826.jpg 0.0,0.0 1.090754,-0.9827424
[60] Total Num: 2078, avg: 35.185538585286224rec_022/head/000022/000827.jpg 0.0,0.0 1.1090437,-0.5356897
[60] Total Num: 2079, avg: 35.20106918228899rec_022/head/000001/000827.jpg 0.0,0.0 1.0467341,-0.7853758
[60] Total Num: 2080, avg: 35.21745199599511rec_022/head/000000/000827.jpg 0.0,0.0 1.1105134,-0.95567316
[60] Total Num: 2081, avg: 35.236639937813266rec_022/head/000002/000827.jpg 0.0,0.0 1.1694465,-0.62280226
[60] Total Num: 2082, avg: 35.25405724139382rec_022/head/000687/000827.jpg 0.0,0.0 1.0834626,-0.95933723
[60] Total Num: 2083, avg: 35.27285322750267rec_022/head/000022/000828.jpg 0.0,0.0 1.1112272,-0.53324056
[60] Total Num: 2084, avg: 35.28833824530989rec_022/head/000001/000828.jpg 0.0,0.0 1.1156073,-0.7846518
[60] Total Num: 2085, avg: 35.30588558328135rec_022/head/000000/000828.jpg 0.0,0.0 1.122135,-0.9334687
[60] Total Num: 2086, avg: 35.32493460010693rec_022/head/000002/000828.jpg 0.0,0.0 1.2069968,-0.6192082
[60] Total Num: 2087, avg: 35.34306168838881rec_022/head/000687/000828.jpg 0.0,0.0 1.2082474,-0.9592014
[60] Total Num: 2088, avg: 35.36361115681348rec_022/head/000022/000829.jpg 0.0,0.0 1.0875633,-0.5176621
[60] Total Num: 2089, avg: 35.3783658559011rec_022/head/000001/000829.jpg 0.0,0.0 1.0729461,-0.7440183
[60] Total Num: 2090, avg: 35.39465854754001rec_022/head/000000/000829.jpg 0.0,0.0 1.1015908,-0.88484097
[60] Total Num: 2091, avg: 35.41281344208745rec_022/head/000002/000829.jpg 0.0,0.0 1.2034713,-0.6013217
[60] Total Num: 2092, avg: 35.43067295045067rec_022/head/000687/000829.jpg 0.0,0.0 1.2247754,-0.91704834
[60] Total Num: 2093, avg: 35.45105796350693rec_022/head/000022/000830.jpg 0.0,0.0 1.0606259,-0.49199045
[60] Total Num: 2094, avg: 35.464933561777784rec_022/head/000001/000830.jpg 0.0,0.0 1.0735819,-0.7038649
[60] Total Num: 2095, avg: 35.4807866292801rec_022/head/000000/000830.jpg 0.0,0.0 1.1712686,-0.8496442
[60] Total Num: 2096, avg: 35.499697592350095rec_022/head/000002/000830.jpg 0.0,0.0 1.2005275,-0.5755844
[60] Total Num: 2097, avg: 35.5172601783749rec_022/head/000687/000830.jpg 0.0,0.0 1.2145084,-0.86133826
[60] Total Num: 2098, avg: 35.536969231300525rec_022/head/000022/000831.jpg 0.0,0.0 1.0765094,-0.47082868
[60] Total Num: 2099, avg: 35.551000893915905rec_022/head/000001/000831.jpg 0.0,0.0 1.1114243,-0.66356343
[60] Total Num: 2100, avg: 35.567193509763335rec_022/head/000000/000831.jpg 0.0,0.0 1.1813295,-0.7811223
[60] Total Num: 2101, avg: 35.58565639405992rec_022/head/000002/000831.jpg 0.0,0.0 1.131661,-0.5267367
[60] Total Num: 2102, avg: 35.60128489569803rec_022/head/000687/000831.jpg 0.0,0.0 1.2601043,-0.80228597
[60] Total Num: 2103, avg: 35.62131827166307rec_022/head/000022/000832.jpg 0.0,0.0 1.0621645,-0.4373232
[60] Total Num: 2104, avg: 35.63472191879095rec_022/head/000001/000832.jpg 0.0,0.0 1.1135902,-0.60685396
[60] Total Num: 2105, avg: 35.6504482813311rec_022/head/000000/000832.jpg 0.0,0.0 1.2201174,-0.71855605
[60] Total Num: 2106, avg: 35.66913898363457rec_022/head/000002/000832.jpg 0.0,0.0 1.164322,-0.49233454
[60] Total Num: 2107, avg: 35.68524739653761rec_022/head/000687/000832.jpg 0.0,0.0 1.2634381,-0.72756875
[60] Total Num: 2108, avg: 35.70481894094107rec_022/head/000022/000833.jpg 0.0,0.0 1.0520426,-0.39767802
[60] Total Num: 2109, avg: 35.717666057159065rec_022/head/000001/000833.jpg 0.0,0.0 1.1135932,-0.5419203
[60] Total Num: 2110, avg: 35.732860694944385rec_022/head/000000/000833.jpg 0.0,0.0 1.1622722,-0.62356466
[60] Total Num: 2111, avg: 35.74965529329426rec_022/head/000002/000833.jpg 0.0,0.0 1.1658987,-0.44341084
[60] Total Num: 2112, avg: 35.76547254916111rec_022/head/000687/000833.jpg 0.0,0.0 1.275059,-0.6495046
[60] Total Num: 2113, avg: 35.784788051961854rec_022/head/000001/000834.jpg 0.0,0.0 1.1407559,-0.48135823
[60] Total Num: 2114, avg: 35.80017517942601rec_022/head/000022/000834.jpg 0.0,0.0 1.016456,-0.34712812
[60] Total Num: 2115, avg: 35.81177376948987rec_022/head/000000/000834.jpg 0.0,0.0 1.2115898,-0.54711735
[60] Total Num: 2116, avg: 35.8291261093148rec_022/head/000002/000834.jpg 0.0,0.0 1.156502,-0.38778326
[60] Total Num: 2117, avg: 35.844379498022185rec_022/head/000687/000834.jpg 0.0,0.0 1.2514493,-0.56006706
[60] Total Num: 2118, avg: 35.86266577112725rec_022/head/000022/000835.jpg 0.0,0.0 1.0099044,-0.29524985
[60] Total Num: 2119, avg: 35.873777207644615rec_022/head/000001/000835.jpg 0.0,0.0 1.134342,-0.40379977
[60] Total Num: 2120, avg: 35.888518092365175rec_022/head/000000/000835.jpg 0.0,0.0 1.1961464,-0.45495388
[60] Total Num: 2121, avg: 35.904982112262715rec_022/head/000002/000835.jpg 0.0,0.0 1.1238922,-0.3209148
[60] Total Num: 2122, avg: 35.91906464956769rec_022/head/000687/000835.jpg 0.0,0.0 1.2432598,-0.4638942
[60] Total Num: 2123, avg: 35.93666234463044rec_022/head/000001/000836.jpg 0.0,0.0 1.0969318,-0.3142963
[60] Total Num: 2124, avg: 35.950006630498926rec_022/head/000022/000836.jpg 0.0,0.0 0.9678024,-0.23241156
[60] Total Num: 2125, avg: 35.959679593312195rec_022/head/000000/000836.jpg 0.0,0.0 1.1452274,-0.34469563
[60] Total Num: 2126, avg: 35.97434360755747rec_022/head/000002/000836.jpg 0.0,0.0 1.1051005,-0.25089213
[60] Total Num: 2127, avg: 35.987621123441016rec_022/head/000022/000837.jpg 0.0,0.0 0.9428818,-0.17631786
[60] Total Num: 2128, avg: 35.996398271143114rec_022/head/000001/000837.jpg 0.0,0.0 1.032553,-0.22976357
[60] Total Num: 2129, avg: 36.007699057879556rec_022/head/000000/000837.jpg 0.0,0.0 1.1211414,-0.2522655
[60] Total Num: 2130, avg: 36.021361510710484rec_022/head/000002/000837.jpg 0.0,0.0 1.0275162,-0.17841175
[60] Total Num: 2131, avg: 36.03234163112043rec_022/head/000687/000837.jpg 0.0,0.0 1.1619301,-0.2581429
[60] Total Num: 2132, avg: 36.04705148165736rec_022/head/000022/000838.jpg 0.0,0.0 0.91539186,-0.12538981
