name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[40] Total Num: 2939, avg: 33.68059401057311rec_023/head/000000/000127.jpg 0.0,0.0 -0.17868471,0.067731515
[40] Total Num: 2940, avg: 33.67285958079111rec_023/head/000002/000127.jpg 0.0,0.0 -0.31372255,0.08856666
[40] Total Num: 2941, avg: 33.66775311526899rec_023/head/000603/000127.jpg 0.0,0.0 -0.21111785,0.07049233
[40] Total Num: 2942, avg: 33.660640727214805rec_023/head/000604/000127.jpg 0.0,0.0 -0.15027878,0.06804467
[40] Total Num: 2943, avg: 33.6524127794229rec_023/head/000001/000128.jpg 0.0,0.0 -0.2543037,0.051160414
[40] Total Num: 2944, avg: 33.64602819594968rec_023/head/000000/000128.jpg 0.0,0.0 -0.16652125,0.04839654
[40] Total Num: 2945, avg: 33.63797594959635rec_023/head/000002/000128.jpg 0.0,0.0 -0.30208603,0.068206124
[40] Total Num: 2946, avg: 33.632576353118644rec_023/head/000603/000128.jpg 0.0,0.0 -0.19683951,0.049569953
[40] Total Num: 2947, avg: 33.62510880118811rec_023/head/000604/000128.jpg 0.0,0.0 -0.1315598,0.046707213
[40] Total Num: 2948, avg: 33.61641513773394rec_023/head/000001/000129.jpg 0.0,0.0 -0.2495987,0.031140555
[40] Total Num: 2949, avg: 33.609902118460596rec_023/head/000000/000129.jpg 0.0,0.0 -0.1681802,0.030051567
[40] Total Num: 2950, avg: 33.60182662962474rec_023/head/000002/000129.jpg 0.0,0.0 -0.30129787,0.048319247
[40] Total Num: 2951, avg: 33.59636244029752rec_023/head/000603/000129.jpg 0.0,0.0 -0.19902529,0.030166514
[40] Total Num: 2952, avg: 33.58888800815324rec_023/head/000604/000129.jpg 0.0,0.0 -0.14034623,0.02988911
[40] Total Num: 2953, avg: 33.58029725923082rec_023/head/000001/000130.jpg 0.0,0.0 -0.2698985,0.019717837
[40] Total Num: 2954, avg: 33.57417808415074rec_023/head/000000/000130.jpg 0.0,0.0 -0.18589807,0.017383954
[40] Total Num: 2955, avg: 33.56643626709952rec_023/head/000002/000130.jpg 0.0,0.0 -0.31155545,0.035079014
[40] Total Num: 2956, avg: 33.561156668044276rec_023/head/000003/000130.jpg 0.0,0.0 -0.12804514,0.0170597
[40] Total Num: 2957, avg: 33.55230978381362rec_023/head/000603/000130.jpg 0.0,0.0 -0.21500903,0.017346332
[40] Total Num: 2958, avg: 33.54514487815539rec_023/head/000604/000130.jpg 0.0,0.0 -0.15350962,0.017269893
[40] Total Num: 2959, avg: 33.53679927413819rec_023/head/000001/000131.jpg 0.0,0.0 -0.30487218,0.016973937
[40] Total Num: 2960, avg: 33.53137944318306rec_023/head/000000/000131.jpg 0.0,0.0 -0.2235901,0.014219906
[40] Total Num: 2961, avg: 33.52439019631017rec_023/head/000002/000131.jpg 0.0,0.0 -0.34578526,0.031116579
[40] Total Num: 2962, avg: 33.519786715459965rec_023/head/000003/000131.jpg 0.0,0.0 -0.17019343,0.01424869
[40] Total Num: 2963, avg: 33.51177637578872rec_023/head/000603/000131.jpg 0.0,0.0 -0.25133464,0.014787727
[40] Total Num: 2964, avg: 33.50533677214854rec_023/head/000604/000131.jpg 0.0,0.0 -0.1919647,0.014013127
[40] Total Num: 2965, avg: 33.49775577260013rec_023/head/000001/000132.jpg 0.0,0.0 -0.3370235,0.016171781
[40] Total Num: 2966, avg: 33.492979521496224rec_023/head/000000/000132.jpg 0.0,0.0 -0.2604204,0.012371451
[40] Total Num: 2967, avg: 33.48672554684477rec_023/head/000002/000132.jpg 0.0,0.0 -0.3729424,0.028543126
[40] Total Num: 2968, avg: 33.48266249797133rec_023/head/000003/000132.jpg 0.0,0.0 -0.20699796,0.013249477
[40] Total Num: 2969, avg: 33.47538778285994rec_023/head/000603/000132.jpg 0.0,0.0 -0.2943471,0.013732013
[40] Total Num: 2970, avg: 33.46980100481222rec_023/head/000604/000132.jpg 0.0,0.0 -0.23344955,0.0125513505
[40] Total Num: 2971, avg: 33.46304396652845rec_023/head/000000/000133.jpg 0.0,0.0 -0.3107943,0.017295418
[40] Total Num: 2972, avg: 33.457785156443606rec_023/head/000002/000133.jpg 0.0,0.0 -0.42185146,0.033679016
[40] Total Num: 2973, avg: 33.45468553271114rec_023/head/000001/000133.jpg 0.0,0.0 -0.38921103,0.022765938
[40] Total Num: 2974, avg: 33.45094701110083rec_023/head/000603/000133.jpg 0.0,0.0 -0.3441142,0.018990038
[40] Total Num: 2975, avg: 33.44634000324126rec_023/head/000604/000133.jpg 0.0,0.0 -0.27656505,0.016627118
[40] Total Num: 2976, avg: 33.44043528177598rec_023/head/000001/000134.jpg 0.0,0.0 -0.4358053,0.02591759
[40] Total Num: 2977, avg: 33.43760379318086rec_023/head/000000/000134.jpg 0.0,0.0 -0.3549189,0.019862285
[40] Total Num: 2978, avg: 33.43321434509226rec_023/head/000002/000134.jpg 0.0,0.0 -0.4792561,0.037146334
[40] Total Num: 2979, avg: 33.43123451912091rec_023/head/000603/000134.jpg 0.0,0.0 -0.38776612,0.020716544
[40] Total Num: 2980, avg: 33.42748156980607rec_023/head/000604/000134.jpg 0.0,0.0 -0.32232618,0.018468892
[40] Total Num: 2981, avg: 33.4224730773773rec_023/head/000001/000135.jpg 0.0,0.0 -0.48383263,0.02249184
[40] Total Num: 2982, avg: 33.4205705492626rec_023/head/000000/000135.jpg 0.0,0.0 -0.39607543,0.015760174
[40] Total Num: 2983, avg: 33.4169801667608rec_023/head/000002/000135.jpg 0.0,0.0 -0.52292025,0.031975303
[40] Total Num: 2984, avg: 33.41583905125376rec_023/head/000603/000135.jpg 0.0,0.0 -0.43231854,0.016416116
[40] Total Num: 2985, avg: 33.412948234869084rec_023/head/000604/000135.jpg 0.0,0.0 -0.36234918,0.014110727
[40] Total Num: 2986, avg: 33.40871620973884rec_023/head/000001/000136.jpg 0.0,0.0 -0.517905,0.008885059
[40] Total Num: 2987, avg: 33.40746713876252rec_023/head/000000/000136.jpg 0.0,0.0 -0.4394353,0.0020562487
[40] Total Num: 2988, avg: 33.40471298166274rec_023/head/000002/000136.jpg 0.0,0.0 -0.56258845,0.01703854
[40] Total Num: 2989, avg: 33.40432570015278rec_023/head/000603/000136.jpg 0.0,0.0 -0.46620175,0.0029770567
[40] Total Num: 2990, avg: 33.402087429738536rec_023/head/000604/000136.jpg 0.0,0.0 -0.3874459,0.0005142876
[40] Total Num: 2991, avg: 33.39834184144625rec_023/head/000001/000137.jpg 0.0,0.0 -0.53177136,-0.012481299
[40] Total Num: 2992, avg: 33.397365069393906rec_023/head/000002/000137.jpg 0.0,0.0 -0.5690054,-0.0059211156
[40] Total Num: 2993, avg: 33.3970997225106rec_023/head/000000/000137.jpg 0.0,0.0 -0.45266902,-0.017710626
[40] Total Num: 2994, avg: 33.39461388264363rec_023/head/000603/000137.jpg 0.0,0.0 -0.4828152,-0.017601412
[40] Total Num: 2995, avg: 33.39270589805551rec_023/head/000604/000137.jpg 0.0,0.0 -0.3952768,-0.01818342
[40] Total Num: 2996, avg: 33.38912701903518rec_023/head/000001/000138.jpg 0.0,0.0 -0.51558906,-0.027668823
[40] Total Num: 2997, avg: 33.38785595565317rec_023/head/000000/000138.jpg 0.0,0.0 -0.4323541,-0.031471614
[40] Total Num: 2998, avg: 33.38500259388666rec_023/head/000002/000138.jpg 0.0,0.0 -0.5568764,-0.02181737
[40] Total Num: 2999, avg: 33.38451695320234rec_023/head/000603/000138.jpg 0.0,0.0 -0.46783525,-0.03222806
[40] Total Num: 3000, avg: 33.382343385493215rec_023/head/000604/000138.jpg 0.0,0.0 -0.39183298,-0.031895854
[40] Total Num: 3001, avg: 33.378724077532176rec_023/head/000002/000139.jpg 0.0,0.0 -0.5229872,-0.025354479
[40] Total Num: 3002, avg: 33.37759754876749rec_023/head/000001/000139.jpg 0.0,0.0 -0.4887644,-0.03237065
[40] Total Num: 3003, avg: 33.37582696292644rec_023/head/000000/000139.jpg 0.0,0.0 -0.41291374,-0.035973303
[40] Total Num: 3004, avg: 33.37262019156764rec_023/head/000603/000139.jpg 0.0,0.0 -0.43597072,-0.03505398
[40] Total Num: 3005, avg: 33.36985217542466rec_023/head/000604/000139.jpg 0.0,0.0 -0.36277938,-0.03503464
[40] Total Num: 3006, avg: 33.365696588546335rec_023/head/000001/000140.jpg 0.0,0.0 -0.45129576,-0.031886082
[40] Total Num: 3007, avg: 33.36321959256014rec_023/head/000000/000140.jpg 0.0,0.0 -0.36556253,-0.034617845
[40] Total Num: 3008, avg: 33.35912101267316rec_023/head/000002/000140.jpg 0.0,0.0 -0.4739572,-0.02371447
[40] Total Num: 3009, avg: 33.35706983837475rec_023/head/000603/000140.jpg 0.0,0.0 -0.39679018,-0.034468025
[40] Total Num: 3010, avg: 33.35356765050848rec_023/head/000604/000140.jpg 0.0,0.0 -0.32428184,-0.03326719
[40] Total Num: 3011, avg: 33.34869235711918rec_023/head/000000/000141.jpg 0.0,0.0 -0.32963786,-0.035404827
[40] Total Num: 3012, avg: 33.343925702966125rec_023/head/000002/000141.jpg 0.0,0.0 -0.44579867,-0.024237774
[40] Total Num: 3013, avg: 33.34134808895444rec_023/head/000001/000141.jpg 0.0,0.0 -0.40362945,-0.032349937
[40] Total Num: 3014, avg: 33.337982133487756rec_023/head/000603/000141.jpg 0.0,0.0 -0.36304572,-0.03560555
[40] Total Num: 3015, avg: 33.33385556291893rec_023/head/000604/000141.jpg 0.0,0.0 -0.28704208,-0.033432797
[40] Total Num: 3016, avg: 33.32829208928025rec_023/head/000000/000142.jpg 0.0,0.0 -0.29923576,-0.041924022
[40] Total Num: 3017, avg: 33.32298188077827rec_023/head/000002/000142.jpg 0.0,0.0 -0.41292596,-0.031138625
[40] Total Num: 3018, avg: 33.319800717622314rec_023/head/000001/000142.jpg 0.0,0.0 -0.3789768,-0.0404163
[40] Total Num: 3019, avg: 33.315995207081336rec_023/head/000603/000142.jpg 0.0,0.0 -0.33614746,-0.043672085
[40] Total Num: 3020, avg: 33.31139241909926rec_023/head/000604/000142.jpg 0.0,0.0 -0.26097256,-0.040414292
[40] Total Num: 3021, avg: 33.305373029942935rec_023/head/000000/000143.jpg 0.0,0.0 -0.2846357,-0.057955813
[40] Total Num: 3022, avg: 33.299856379139776rec_023/head/000001/000143.jpg 0.0,0.0 -0.35844696,-0.056618325
[40] Total Num: 3023, avg: 33.295715236995136rec_023/head/000002/000143.jpg 0.0,0.0 -0.39221206,-0.046666864
[40] Total Num: 3024, avg: 33.29218570855389rec_023/head/000603/000143.jpg 0.0,0.0 -0.31166828,-0.05786449
[40] Total Num: 3025, avg: 33.2871808777137rec_023/head/000604/000143.jpg 0.0,0.0 -0.24639595,-0.054477632
[40] Total Num: 3026, avg: 33.280956277859055rec_023/head/000000/000144.jpg 0.0,0.0 -0.28349024,-0.07979218
[40] Total Num: 3027, avg: 33.27553053311569rec_023/head/000002/000144.jpg 0.0,0.0 -0.40165746,-0.07097489
[40] Total Num: 3028, avg: 33.27225280099739rec_023/head/000001/000144.jpg 0.0,0.0 -0.3582496,-0.07858875
[40] Total Num: 3029, avg: 33.26819904908292rec_023/head/000603/000144.jpg 0.0,0.0 -0.3162722,-0.080975786
[40] Total Num: 3030, avg: 33.26338652206767rec_023/head/000604/000144.jpg 0.0,0.0 -0.24583843,-0.07512287
[40] Total Num: 3031, avg: 33.257267205000105rec_023/head/000000/000145.jpg 0.0,0.0 -0.2980031,-0.10049533
[40] Total Num: 3032, avg: 33.252232362748394rec_023/head/000002/000145.jpg 0.0,0.0 -0.41636088,-0.093464226
[40] Total Num: 3033, avg: 33.24931868870914rec_023/head/000001/000145.jpg 0.0,0.0 -0.37654322,-0.10057478
[40] Total Num: 3034, avg: 33.245708213278554rec_023/head/000603/000145.jpg 0.0,0.0 -0.33606085,-0.10314042
[40] Total Num: 3035, avg: 33.24137960266164rec_023/head/000604/000145.jpg 0.0,0.0 -0.2673374,-0.09713727
[40] Total Num: 3036, avg: 33.23579097776977rec_023/head/000000/000146.jpg 0.0,0.0 -0.32515207,-0.11400638
[40] Total Num: 3037, avg: 33.23133513166555rec_023/head/000002/000146.jpg 0.0,0.0 -0.45106354,-0.11230329
[40] Total Num: 3038, avg: 33.22914557672445rec_023/head/000001/000146.jpg 0.0,0.0 -0.40912473,-0.117314376
[40] Total Num: 3039, avg: 33.2262183833701rec_023/head/000603/000146.jpg 0.0,0.0 -0.35657877,-0.115637645
[40] Total Num: 3040, avg: 33.22233941871913rec_023/head/000604/000146.jpg 0.0,0.0 -0.29285365,-0.11054547
[40] Total Num: 3041, avg: 33.217301720868605rec_023/head/000000/000147.jpg 0.0,0.0 -0.37384588,-0.12467194
[40] Total Num: 3042, avg: 33.21378722932968rec_023/head/000002/000147.jpg 0.0,0.0 -0.48780462,-0.12232098
[40] Total Num: 3043, avg: 33.2123188862406rec_023/head/000001/000147.jpg 0.0,0.0 -0.4486406,-0.12510613
[40] Total Num: 3044, avg: 33.21015331293691rec_023/head/000603/000147.jpg 0.0,0.0 -0.39751,-0.12342651
[40] Total Num: 3045, avg: 33.20706043670387rec_023/head/000604/000147.jpg 0.0,0.0 -0.3337077,-0.11846906
[40] Total Num: 3046, avg: 33.20280552850252rec_023/head/000002/000148.jpg 0.0,0.0 -0.53153545,-0.12716307
[40] Total Num: 3047, avg: 33.202158918267976rec_023/head/000000/000148.jpg 0.0,0.0 -0.42117625,-0.12751198
[40] Total Num: 3048, avg: 33.19951707796718rec_023/head/000001/000148.jpg 0.0,0.0 -0.5024985,-0.12985139
[40] Total Num: 3049, avg: 33.19835518785219rec_023/head/000603/000148.jpg 0.0,0.0 -0.44624588,-0.12634788
[40] Total Num: 3050, avg: 33.19616116875961rec_023/head/000604/000148.jpg 0.0,0.0 -0.37116802,-0.11893355
[40] Total Num: 3051, avg: 33.19258431235026rec_023/head/000000/000149.jpg 0.0,0.0 -0.46411264,-0.12560458
[40] Total Num: 3052, avg: 33.19071245566511rec_023/head/000002/000149.jpg 0.0,0.0 -0.5747126,-0.12771036
[40] Total Num: 3053, avg: 33.190860353705254rec_023/head/000001/000149.jpg 0.0,0.0 -0.5438607,-0.12709409
[40] Total Num: 3054, avg: 33.19044321872269rec_023/head/000603/000149.jpg 0.0,0.0 -0.49778327,-0.12647155
[40] Total Num: 3055, avg: 33.18918674261486rec_023/head/000604/000149.jpg 0.0,0.0 -0.41953403,-0.11919535
[40] Total Num: 3056, avg: 33.18648522499755rec_023/head/000001/000150.jpg 0.0,0.0 -0.5956716,-0.12303508
[40] Total Num: 3057, avg: 33.187001032402854rec_023/head/000000/000150.jpg 0.0,0.0 -0.49935743,-0.11811692
[40] Total Num: 3058, avg: 33.18574125506807rec_023/head/000002/000150.jpg 0.0,0.0 -0.63146836,-0.1263837
[40] Total Num: 3059, avg: 33.186923008350846rec_023/head/000603/000150.jpg 0.0,0.0 -0.5379189,-0.12036432
[40] Total Num: 3060, avg: 33.18637447383369rec_023/head/000604/000150.jpg 0.0,0.0 -0.46037272,-0.1144478
[40] Total Num: 3061, avg: 33.184393782294315rec_023/head/000002/000151.jpg 0.0,0.0 -0.64513797,-0.10842269
[40] Total Num: 3062, avg: 33.185773292012826rec_023/head/000000/000151.jpg 0.0,0.0 -0.52641153,-0.10343868
[40] Total Num: 3063, avg: 33.18495654150529rec_023/head/000001/000151.jpg 0.0,0.0 -0.61931485,-0.10583056
[40] Total Num: 3064, avg: 33.185852886503106rec_023/head/000603/000151.jpg 0.0,0.0 -0.5673736,-0.10548489
[40] Total Num: 3065, avg: 33.185793714522866rec_023/head/000604/000151.jpg 0.0,0.0 -0.4772581,-0.09885095
[40] Total Num: 3066, avg: 33.18406348544283rec_023/head/000000/000152.jpg 0.0,0.0 -0.53127587,-0.07825149
[40] Total Num: 3067, avg: 33.1832655907043rec_023/head/000001/000152.jpg 0.0,0.0 -0.6136252,-0.07685443
[40] Total Num: 3068, avg: 33.18398732704968rec_023/head/000002/000152.jpg 0.0,0.0 -0.63953906,-0.078312926
[40] Total Num: 3069, avg: 33.185191085304254rec_023/head/000603/000152.jpg 0.0,0.0 -0.5652276,-0.078492634
[40] Total Num: 3070, avg: 33.185020744178104rec_023/head/000604/000152.jpg 0.0,0.0 -0.48132452,-0.075576864
[40] Total Num: 3071, avg: 33.18329634480984rec_023/head/000002/000153.jpg 0.0,0.0 -0.63645184,-0.049677268
[40] Total Num: 3072, avg: 33.18439603374575rec_023/head/000001/000153.jpg 0.0,0.0 -0.60316247,-0.04968022
[40] Total Num: 3073, avg: 33.18487659524865rec_023/head/000000/000153.jpg 0.0,0.0 -0.5276249,-0.053907722
[40] Total Num: 3074, avg: 33.183961933299955rec_023/head/000603/000153.jpg 0.0,0.0 -0.5568117,-0.05385982
[40] Total Num: 3075, avg: 33.183588669719484rec_023/head/000604/000153.jpg 0.0,0.0 -0.47059637,-0.05219905
[40] Total Num: 3076, avg: 33.18161617340507rec_023/head/000000/000154.jpg 0.0,0.0 -0.5011743,-0.042961635
[40] Total Num: 3077, avg: 33.18019592940224rec_023/head/000002/000154.jpg 0.0,0.0 -0.6223516,-0.036406286
[40] Total Num: 3078, avg: 33.18101815344202rec_023/head/000001/000154.jpg 0.0,0.0 -0.585793,-0.03864724
[40] Total Num: 3079, avg: 33.18116329102129rec_023/head/000603/000154.jpg 0.0,0.0 -0.5333805,-0.0431864
[40] Total Num: 3080, avg: 33.18034174597992rec_023/head/000604/000154.jpg 0.0,0.0 -0.455834,-0.043035045
[40] Total Num: 3081, avg: 33.17808436753203rec_023/head/000000/000155.jpg 0.0,0.0 -0.46985853,-0.054006495
[40] Total Num: 3082, avg: 33.17610736397068rec_023/head/000002/000155.jpg 0.0,0.0 -0.58855855,-0.047754936
[40] Total Num: 3083, avg: 33.176316105600236rec_023/head/000001/000155.jpg 0.0,0.0 -0.5570794,-0.051631305
[40] Total Num: 3084, avg: 33.175947866056525rec_023/head/000603/000155.jpg 0.0,0.0 -0.50302124,-0.05440717
[40] Total Num: 3085, avg: 33.174586035867726rec_023/head/000604/000155.jpg 0.0,0.0 -0.41585296,-0.052500986
[40] Total Num: 3086, avg: 33.17161460846262rec_023/head/000001/000156.jpg 0.0,0.0 -0.5238199,-0.076943524
[40] Total Num: 3087, avg: 33.170685951428695rec_023/head/000000/000156.jpg 0.0,0.0 -0.44133386,-0.07792891
[40] Total Num: 3088, avg: 33.16825120415052rec_023/head/000002/000156.jpg 0.0,0.0 -0.56393343,-0.0732172
[40] Total Num: 3089, avg: 33.16805200293724rec_023/head/000603/000156.jpg 0.0,0.0 -0.46654126,-0.077868
[40] Total Num: 3090, avg: 33.166079671392204rec_023/head/000604/000156.jpg 0.0,0.0 -0.38587472,-0.0741697
[40] Total Num: 3091, avg: 33.16262690482985rec_023/head/000002/000157.jpg 0.0,0.0 -0.5585979,-0.10212183
[40] Total Num: 3092, avg: 33.16240606062325rec_023/head/000001/000157.jpg 0.0,0.0 -0.5172514,-0.10499901
[40] Total Num: 3093, avg: 33.161443864681324rec_023/head/000000/000157.jpg 0.0,0.0 -0.42928138,-0.103946544
[40] Total Num: 3094, avg: 33.15889108538609rec_023/head/000603/000157.jpg 0.0,0.0 -0.45989496,-0.10445695
[40] Total Num: 3095, avg: 33.156892640606344rec_023/head/000604/000157.jpg 0.0,0.0 -0.38513714,-0.099453725
[40] Total Num: 3096, avg: 33.15353284515215rec_023/head/000000/000158.jpg 0.0,0.0 -0.4465037,-0.13495499
[40] Total Num: 3097, avg: 33.1514329806198rec_023/head/000002/000158.jpg 0.0,0.0 -0.57367057,-0.1371376
[40] Total Num: 3098, avg: 33.15160755901622rec_023/head/000001/000158.jpg 0.0,0.0 -0.5395854,-0.1393018
[40] Total Num: 3099, avg: 33.15118128649817rec_023/head/000603/000158.jpg 0.0,0.0 -0.4761676,-0.13495457
[40] Total Num: 3100, avg: 33.1496086009613rec_023/head/000604/000158.jpg 0.0,0.0 -0.39085704,-0.12602957
[40] Total Num: 3101, avg: 33.14648803117425rec_023/head/000002/000159.jpg 0.0,0.0 -0.6227748,-0.181901
[40] Total Num: 3102, avg: 33.147723344127215rec_023/head/000000/000159.jpg 0.0,0.0 -0.48871046,-0.17181204
[40] Total Num: 3103, avg: 33.146563404925125rec_023/head/000001/000159.jpg 0.0,0.0 -0.5900124,-0.18034376
[40] Total Num: 3104, avg: 33.14721492708282rec_023/head/000603/000159.jpg 0.0,0.0 -0.52664036,-0.17400962
[40] Total Num: 3105, avg: 33.14672654183003rec_023/head/000604/000159.jpg 0.0,0.0 -0.44048843,-0.163445
[40] Total Num: 3106, avg: 33.144687155322146rec_023/head/000002/000160.jpg 0.0,0.0 -0.69594455,-0.21560057
[40] Total Num: 3107, avg: 33.14735615945869rec_023/head/000000/000160.jpg 0.0,0.0 -0.54520255,-0.19399995
[40] Total Num: 3108, avg: 33.14729817212769rec_023/head/000001/000160.jpg 0.0,0.0 -0.6586301,-0.2080326
[40] Total Num: 3109, avg: 33.14927890845474rec_023/head/000603/000160.jpg 0.0,0.0 -0.5914985,-0.19895062
[40] Total Num: 3110, avg: 33.150046935755704rec_023/head/000604/000160.jpg 0.0,0.0 -0.5014238,-0.18617287
[40] Total Num: 3111, avg: 33.14919085954702rec_023/head/000002/000161.jpg 0.0,0.0 -0.7322702,-0.21266109
[40] Total Num: 3112, avg: 33.15247594127207rec_023/head/000000/000161.jpg 0.0,0.0 -0.59316266,-0.18994594
[40] Total Num: 3113, avg: 33.15322534516328rec_023/head/000001/000161.jpg 0.0,0.0 -0.6989813,-0.2019653
[40] Total Num: 3114, avg: 33.15587842922754rec_023/head/000603/000161.jpg 0.0,0.0 -0.6254261,-0.19105229
[40] Total Num: 3115, avg: 33.15719394699682rec_023/head/000604/000161.jpg 0.0,0.0 -0.5416278,-0.18056272
[40] Total Num: 3116, avg: 33.15699846609867rec_023/head/000002/000162.jpg 0.0,0.0 -0.73046577,-0.18685305
[40] Total Num: 3117, avg: 33.1601416230799rec_023/head/000000/000162.jpg 0.0,0.0 -0.60333973,-0.166634
[40] Total Num: 3118, avg: 33.1609575916115rec_023/head/000001/000162.jpg 0.0,0.0 -0.7041533,-0.17621611
[40] Total Num: 3119, avg: 33.163592318677516rec_023/head/000603/000162.jpg 0.0,0.0 -0.63267845,-0.16641632
[40] Total Num: 3120, avg: 33.16492318554194rec_023/head/000604/000162.jpg 0.0,0.0 -0.5525716,-0.15868916
[40] Total Num: 3121, avg: 33.164809101390176rec_023/head/000002/000163.jpg 0.0,0.0 -0.7204024,-0.17535973
[40] Total Num: 3122, avg: 33.16772471156513rec_023/head/000000/000163.jpg 0.0,0.0 -0.59221643,-0.15630943
[40] Total Num: 3123, avg: 33.16829739349256rec_023/head/000001/000163.jpg 0.0,0.0 -0.69560546,-0.16570538
[40] Total Num: 3124, avg: 33.17073595482576rec_023/head/000603/000163.jpg 0.0,0.0 -0.6313712,-0.15822053
[40] Total Num: 3125, avg: 33.17200692408221rec_023/head/000604/000163.jpg 0.0,0.0 -0.5480445,-0.15013319
[40] Total Num: 3126, avg: 33.17177309851951rec_023/head/000002/000164.jpg 0.0,0.0 -0.6894107,-0.18502651
[40] Total Num: 3127, avg: 33.17417170465467rec_023/head/000000/000164.jpg 0.0,0.0 -0.5783161,-0.16932602
[40] Total Num: 3128, avg: 33.17455402542831rec_023/head/000001/000164.jpg 0.0,0.0 -0.6619291,-0.1755184
[40] Total Num: 3129, avg: 33.176429079155035rec_023/head/000603/000164.jpg 0.0,0.0 -0.6045255,-0.16822852
[40] Total Num: 3130, avg: 33.17726437209245rec_023/head/000604/000164.jpg 0.0,0.0 -0.52651405,-0.16027963
[40] Total Num: 3131, avg: 33.1766991291463rec_023/head/000002/000165.jpg 0.0,0.0 -0.6704462,-0.21637648
[40] Total Num: 3132, avg: 33.1788996272127rec_023/head/000000/000165.jpg 0.0,0.0 -0.5561578,-0.19866575
