name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[30] Total Num: 1798, avg: 32.68933842707114rec_022/head/000002/000766.jpg 0.0,0.0 0.27054486,-0.7600411
[30] Total Num: 1799, avg: 32.696569352079464rec_022/head/000687/000766.jpg 0.0,0.0 -0.56743264,-0.6597089
[30] Total Num: 1800, avg: 32.70519067068625rec_022/head/000000/000767.jpg 0.0,0.0 -0.47689548,-0.5467671
[30] Total Num: 1801, avg: 32.709592350467rec_022/head/000022/000767.jpg 0.0,0.0 0.7275592,-0.60980326
[30] Total Num: 1802, avg: 32.72043689226223rec_022/head/000002/000767.jpg 0.0,0.0 0.23333968,-0.5901795
[30] Total Num: 1803, avg: 32.722293239722994rec_022/head/000687/000767.jpg 0.0,0.0 -0.50630146,-0.5503034
[30] Total Num: 1804, avg: 32.72732734665295rec_022/head/000022/000768.jpg 0.0,0.0 0.7165098,-0.50671685
[30] Total Num: 1805, avg: 32.736204251991055rec_022/head/000000/000768.jpg 0.0,0.0 -0.46439773,-0.47439227
[30] Total Num: 1806, avg: 32.73873734676086rec_022/head/000002/000768.jpg 0.0,0.0 0.32329407,-0.60807896
[30] Total Num: 1807, avg: 32.742147803142885rec_022/head/000687/000768.jpg 0.0,0.0 -0.49310586,-0.4748007
[30] Total Num: 1808, avg: 32.745290645733455rec_022/head/000022/000769.jpg 0.0,0.0 0.7138392,-0.38499525
[30] Total Num: 1809, avg: 32.75235838140322rec_022/head/000000/000769.jpg 0.0,0.0 -0.4293324,-0.38574073
[30] Total Num: 1810, avg: 32.75227536879686rec_022/head/000687/000769.jpg 0.0,0.0 -0.5493221,-0.44718778
[30] Total Num: 1811, avg: 32.756130943515664rec_022/head/000022/000770.jpg 0.0,0.0 0.742533,-0.24595213
[30] Total Num: 1812, avg: 32.762551791668464rec_022/head/000000/000770.jpg 0.0,0.0 -0.31436214,-0.24363145
[30] Total Num: 1813, avg: 32.75697112725956rec_022/head/000002/000770.jpg 0.0,0.0 0.36363587,-0.21005303
[30] Total Num: 1814, avg: 32.75210313348805rec_022/head/000687/000770.jpg 0.0,0.0 -0.35746503,-0.25360122
[30] Total Num: 1815, avg: 32.74779340240048rec_022/head/000022/000771.jpg 0.0,0.0 0.66407484,-0.08526407
[30] Total Num: 1816, avg: 32.750858410896065rec_022/head/000002/000771.jpg 0.0,0.0 0.3882293,-0.037802655
[30] Total Num: 1817, avg: 32.74513079142396rec_022/head/000687/000771.jpg 0.0,0.0 -0.21565531,-0.08924972
[30] Total Num: 1818, avg: 32.73446639921124rec_022/head/000022/000772.jpg 0.0,0.0 0.6115226,0.019279132
[30] Total Num: 1819, avg: 32.735740935070446rec_022/head/000002/000772.jpg 0.0,0.0 0.4652595,0.0770847
[30] Total Num: 1820, avg: 32.7325863259713rec_022/head/000022/000773.jpg 0.0,0.0 0.6431933,0.08281952
[30] Total Num: 1821, avg: 32.734992090608415rec_022/head/000002/000773.jpg 0.0,0.0 0.56645226,0.15328296
[30] Total Num: 1822, avg: 32.73541020996063rec_022/head/000000/000773.jpg 0.0,0.0 0.13213137,0.13423404
[30] Total Num: 1823, avg: 32.72336441611256rec_022/head/000687/000773.jpg 0.0,0.0 0.12709999,0.15270455
[30] Total Num: 1824, avg: 32.71165493107561rec_022/head/000022/000774.jpg 0.0,0.0 0.68872875,0.12258704
[30] Total Num: 1825, avg: 32.71563797588953rec_022/head/000000/000774.jpg 0.0,0.0 0.2686865,0.21342109
[30] Total Num: 1826, avg: 32.70843756537623rec_022/head/000002/000774.jpg 0.0,0.0 0.62862873,0.19635347
[30] Total Num: 1827, avg: 32.711063341070975rec_022/head/000687/000774.jpg 0.0,0.0 0.27235445,0.23232993
[30] Total Num: 1828, avg: 32.70433031971928rec_022/head/000022/000775.jpg 0.0,0.0 0.74639404,0.13973133
[30] Total Num: 1829, avg: 32.710159352215584rec_022/head/000001/000775.jpg 0.0,0.0 0.5402248,0.18491581
[30] Total Num: 1830, avg: 32.71006890241776rec_022/head/000000/000775.jpg 0.0,0.0 0.41809207,0.263976
[30] Total Num: 1831, avg: 32.70754564858234rec_022/head/000002/000775.jpg 0.0,0.0 0.75403565,0.2238605
[30] Total Num: 1832, avg: 32.7140942355366rec_022/head/000687/000775.jpg 0.0,0.0 0.4017665,0.2652343
[30] Total Num: 1833, avg: 32.71116983296807rec_022/head/000022/000776.jpg 0.0,0.0 0.78750026,0.14336441
[30] Total Num: 1834, avg: 32.71825362286361rec_022/head/000001/000776.jpg 0.0,0.0 0.60302544,0.18763773
[30] Total Num: 1835, avg: 32.72003407153154rec_022/head/000000/000776.jpg 0.0,0.0 0.5036067,0.2579457
[30] Total Num: 1836, avg: 32.719711078762444rec_022/head/000002/000776.jpg 0.0,0.0 0.7696688,0.21273692
[30] Total Num: 1837, avg: 32.726622604125026rec_022/head/000687/000776.jpg 0.0,0.0 0.5295167,0.28661814
[30] Total Num: 1838, avg: 32.727381870687246rec_022/head/000001/000777.jpg 0.0,0.0 0.65879977,0.18367791
[30] Total Num: 1839, avg: 32.73077886985042rec_022/head/000000/000777.jpg 0.0,0.0 0.5520273,0.24754211
[30] Total Num: 1840, avg: 32.731664274151rec_022/head/000022/000777.jpg 0.0,0.0 0.7710837,0.13644299
[30] Total Num: 1841, avg: 32.7381789318806rec_022/head/000002/000777.jpg 0.0,0.0 0.7774922,0.20283063
[30] Total Num: 1842, avg: 32.745230956123336rec_022/head/000687/000777.jpg 0.0,0.0 0.58977413,0.27055708
[30] Total Num: 1843, avg: 32.747425726013034rec_022/head/000001/000778.jpg 0.0,0.0 0.69276494,0.16999619
[30] Total Num: 1844, avg: 32.751726154228045rec_022/head/000000/000778.jpg 0.0,0.0 0.62073725,0.2352226
[30] Total Num: 1845, avg: 32.75441698305944rec_022/head/000022/000778.jpg 0.0,0.0 0.77667546,0.125767
[30] Total Num: 1846, avg: 32.76102827408234rec_022/head/000002/000778.jpg 0.0,0.0 0.8255206,0.19326384
[30] Total Num: 1847, avg: 32.76942813410919rec_022/head/000687/000778.jpg 0.0,0.0 0.6520289,0.25152767
[30] Total Num: 1848, avg: 32.7731569161485rec_022/head/000001/000779.jpg 0.0,0.0 0.73687,0.15045254
[30] Total Num: 1849, avg: 32.77864902275586rec_022/head/000022/000779.jpg 0.0,0.0 0.7738477,0.107883036
[30] Total Num: 1850, avg: 32.78508114031708rec_022/head/000000/000779.jpg 0.0,0.0 0.66389596,0.20302147
[30] Total Num: 1851, avg: 32.788718734778136rec_022/head/000002/000779.jpg 0.0,0.0 0.85049224,0.16981182
[30] Total Num: 1852, avg: 32.79771452183916rec_022/head/000687/000779.jpg 0.0,0.0 0.735006,0.2263166
[30] Total Num: 1853, avg: 32.803600674591635rec_022/head/000001/000780.jpg 0.0,0.0 0.7760145,0.131687
[30] Total Num: 1854, avg: 32.81016053843893rec_022/head/000022/000780.jpg 0.0,0.0 0.7881915,0.09422502
[30] Total Num: 1855, avg: 32.81695411184967rec_022/head/000000/000780.jpg 0.0,0.0 0.70909226,0.17757675
[30] Total Num: 1856, avg: 32.8217225835401rec_022/head/000002/000780.jpg 0.0,0.0 0.84186906,0.14440222
[30] Total Num: 1857, avg: 32.83030855654894rec_022/head/000687/000780.jpg 0.0,0.0 0.7838599,0.19509639
[30] Total Num: 1858, avg: 32.83739236591171rec_022/head/000022/000781.jpg 0.0,0.0 0.80634284,0.0911327
[30] Total Num: 1859, avg: 32.84470286667032rec_022/head/000001/000781.jpg 0.0,0.0 0.8016814,0.123827845
[30] Total Num: 1860, avg: 32.85196705948217rec_022/head/000000/000781.jpg 0.0,0.0 0.76985925,0.17251296
[30] Total Num: 1861, avg: 32.858484120009216rec_022/head/000002/000781.jpg 0.0,0.0 0.86616886,0.13603231
[30] Total Num: 1862, avg: 32.86773110242589rec_022/head/000687/000781.jpg 0.0,0.0 0.7881282,0.18069689
[30] Total Num: 1863, avg: 32.8748213581046rec_022/head/000022/000782.jpg 0.0,0.0 0.7835105,0.09285003
[30] Total Num: 1864, avg: 32.88140087623316rec_022/head/000001/000782.jpg 0.0,0.0 0.80286515,0.1303483
[30] Total Num: 1865, avg: 32.888686086707544rec_022/head/000000/000782.jpg 0.0,0.0 0.8019508,0.17769618
[30] Total Num: 1866, avg: 32.89614923130709rec_022/head/000002/000782.jpg 0.0,0.0 0.86334306,0.13889213
[30] Total Num: 1867, avg: 32.905276137690926rec_022/head/000687/000782.jpg 0.0,0.0 0.82510245,0.18470553
[30] Total Num: 1868, avg: 32.913447078671936rec_022/head/000022/000783.jpg 0.0,0.0 0.7857223,0.10434008
[30] Total Num: 1869, avg: 32.92009003658363rec_022/head/000001/000783.jpg 0.0,0.0 0.8337633,0.14700478
[30] Total Num: 1870, avg: 32.928330403143065rec_022/head/000000/000783.jpg 0.0,0.0 0.8055362,0.19204916
[30] Total Num: 1871, avg: 32.93593536700572rec_022/head/000002/000783.jpg 0.0,0.0 0.86098915,0.15056531
[30] Total Num: 1872, avg: 32.944989725251794rec_022/head/000687/000783.jpg 0.0,0.0 0.84265524,0.20141743
[30] Total Num: 1873, avg: 32.953724479873756rec_022/head/000022/000784.jpg 0.0,0.0 0.7847984,0.11730544
[30] Total Num: 1874, avg: 32.96034390317396rec_022/head/000001/000784.jpg 0.0,0.0 0.7985132,0.15896367
[30] Total Num: 1875, avg: 32.96753891093302rec_022/head/000000/000784.jpg 0.0,0.0 0.8182776,0.21296377
[30] Total Num: 1876, avg: 32.97559678721845rec_022/head/000002/000784.jpg 0.0,0.0 0.8588252,0.16377233
[30] Total Num: 1877, avg: 32.98459509007959rec_022/head/000687/000784.jpg 0.0,0.0 0.8395483,0.22047324
[30] Total Num: 1878, avg: 32.99330140692878rec_022/head/000022/000785.jpg 0.0,0.0 0.7711702,0.13051929
[30] Total Num: 1879, avg: 32.99952315744831rec_022/head/000001/000785.jpg 0.0,0.0 0.8338543,0.18310295
[30] Total Num: 1880, avg: 33.007842377504346rec_022/head/000000/000785.jpg 0.0,0.0 0.81863165,0.23676398
[30] Total Num: 1881, avg: 33.016015793543254rec_022/head/000002/000785.jpg 0.0,0.0 0.85004693,0.17937197
[30] Total Num: 1882, avg: 33.02477809145374rec_022/head/000687/000785.jpg 0.0,0.0 0.8499672,0.24660543
[30] Total Num: 1883, avg: 33.033902039874604rec_022/head/000022/000786.jpg 0.0,0.0 0.77102536,0.14590411
[30] Total Num: 1884, avg: 33.04014707840962rec_022/head/000001/000786.jpg 0.0,0.0 0.80192363,0.19897851
[30] Total Num: 1885, avg: 33.04756913773226rec_022/head/000000/000786.jpg 0.0,0.0 0.7894715,0.2598748
[30] Total Num: 1886, avg: 33.05502612816343rec_022/head/000002/000786.jpg 0.0,0.0 0.84706855,0.19886501
[30] Total Num: 1887, avg: 33.063753625119595rec_022/head/000687/000786.jpg 0.0,0.0 0.7998125,0.26771924
[30] Total Num: 1888, avg: 33.071546677314764rec_022/head/000022/000787.jpg 0.0,0.0 0.77425724,0.15845457
[30] Total Num: 1889, avg: 33.07790949229626rec_022/head/000001/000787.jpg 0.0,0.0 0.78935814,0.21573764
[30] Total Num: 1890, avg: 33.085027006935675rec_022/head/000000/000787.jpg 0.0,0.0 0.7776024,0.28264317
[30] Total Num: 1891, avg: 33.09228908375319rec_022/head/000002/000787.jpg 0.0,0.0 0.8304126,0.21095766
[30] Total Num: 1892, avg: 33.100553923138214rec_022/head/000687/000787.jpg 0.0,0.0 0.8073428,0.29662886
[30] Total Num: 1893, avg: 33.1087452234588rec_022/head/000022/000788.jpg 0.0,0.0 0.76503825,0.16791013
[30] Total Num: 1894, avg: 33.114847512748rec_022/head/000001/000788.jpg 0.0,0.0 0.7676177,0.23129386
[30] Total Num: 1895, avg: 33.121404564481615rec_022/head/000000/000788.jpg 0.0,0.0 0.7448251,0.30315274
[30] Total Num: 1896, avg: 33.12790064272669rec_022/head/000002/000788.jpg 0.0,0.0 0.82904494,0.22809854
[30] Total Num: 1897, avg: 33.13618656057174rec_022/head/000687/000788.jpg 0.0,0.0 0.77413946,0.321008
[30] Total Num: 1898, avg: 33.14363515363008rec_022/head/000022/000789.jpg 0.0,0.0 0.77519023,0.17939135
[30] Total Num: 1899, avg: 33.150060767442575rec_022/head/000001/000789.jpg 0.0,0.0 0.73988354,0.24102974
[30] Total Num: 1900, avg: 33.15586410616105rec_022/head/000000/000789.jpg 0.0,0.0 0.6739662,0.30557573
[30] Total Num: 1901, avg: 33.16042574565668rec_022/head/000002/000789.jpg 0.0,0.0 0.80085844,0.2341919
[30] Total Num: 1902, avg: 33.16790366328442rec_022/head/000687/000789.jpg 0.0,0.0 0.70579267,0.32631516
[30] Total Num: 1903, avg: 33.17352657897233rec_022/head/000022/000790.jpg 0.0,0.0 0.785565,0.18612583
[30] Total Num: 1904, avg: 33.180258166779595rec_022/head/000001/000790.jpg 0.0,0.0 0.7118831,0.24665591
[30] Total Num: 1905, avg: 33.18528628732405rec_022/head/000000/000790.jpg 0.0,0.0 0.6459496,0.31625515
[30] Total Num: 1906, avg: 33.18919238776626rec_022/head/000002/000790.jpg 0.0,0.0 0.8113847,0.24756448
[30] Total Num: 1907, avg: 33.19702462930884rec_022/head/000687/000790.jpg 0.0,0.0 0.679499,0.33838478
[30] Total Num: 1908, avg: 33.20205562787783rec_022/head/000022/000791.jpg 0.0,0.0 0.7652888,0.18386453
[30] Total Num: 1909, avg: 33.208154204603765rec_022/head/000000/000791.jpg 0.0,0.0 0.6134887,0.31996924
[30] Total Num: 1910, avg: 33.211234250065715rec_022/head/000001/000791.jpg 0.0,0.0 0.67517716,0.24786921
[30] Total Num: 1911, avg: 33.21521708456679rec_022/head/000002/000791.jpg 0.0,0.0 0.7875177,0.24783507
[30] Total Num: 1912, avg: 33.22234264200231rec_022/head/000687/000791.jpg 0.0,0.0 0.6514636,0.34219477
[30] Total Num: 1913, avg: 33.22666353597226rec_022/head/000022/000792.jpg 0.0,0.0 0.767923,0.18677592
[30] Total Num: 1914, avg: 33.23282582847984rec_022/head/000001/000792.jpg 0.0,0.0 0.6426477,0.24526627
[30] Total Num: 1915, avg: 33.23586550578484rec_022/head/000000/000792.jpg 0.0,0.0 0.5905268,0.32299164
[30] Total Num: 1916, avg: 33.23836734895741rec_022/head/000002/000792.jpg 0.0,0.0 0.75870675,0.24715462
[30] Total Num: 1917, avg: 33.24464756226373rec_022/head/000687/000792.jpg 0.0,0.0 0.5955104,0.3368382
[30] Total Num: 1918, avg: 33.24744835569146rec_022/head/000022/000793.jpg 0.0,0.0 0.73179394,0.18521777
[30] Total Num: 1919, avg: 33.25253490768516rec_022/head/000000/000793.jpg 0.0,0.0 0.53574705,0.32084477
[30] Total Num: 1920, avg: 33.25360804433937rec_022/head/000001/000793.jpg 0.0,0.0 0.6013962,0.24166137
[30] Total Num: 1921, avg: 33.255461371903614rec_022/head/000002/000793.jpg 0.0,0.0 0.7147799,0.24454953
[30] Total Num: 1922, avg: 33.260469545967176rec_022/head/000687/000793.jpg 0.0,0.0 0.5479858,0.33549938
[30] Total Num: 1923, avg: 33.26204729310796rec_022/head/000022/000794.jpg 0.0,0.0 0.7394887,0.18645692
[30] Total Num: 1924, avg: 33.26734107032508rec_022/head/000001/000794.jpg 0.0,0.0 0.58143425,0.24298929
[30] Total Num: 1925, avg: 33.26865356290597rec_022/head/000000/000794.jpg 0.0,0.0 0.47600177,0.30552045
[30] Total Num: 1926, avg: 33.26801592645316rec_022/head/000002/000794.jpg 0.0,0.0 0.69961923,0.24417646
[30] Total Num: 1927, avg: 33.27258072640483rec_022/head/000687/000794.jpg 0.0,0.0 0.47843435,0.31954363
[30] Total Num: 1928, avg: 33.2722138203098rec_022/head/000022/000795.jpg 0.0,0.0 0.69733196,0.17647347
[30] Total Num: 1929, avg: 33.276222501805094rec_022/head/000001/000795.jpg 0.0,0.0 0.54299,0.24080703
[30] Total Num: 1930, avg: 33.27646830575847rec_022/head/000000/000795.jpg 0.0,0.0 0.4073687,0.2875687
[30] Total Num: 1931, avg: 33.273892046786585rec_022/head/000002/000795.jpg 0.0,0.0 0.6902245,0.24670583
[30] Total Num: 1932, avg: 33.27820351773092rec_022/head/000687/000795.jpg 0.0,0.0 0.42675138,0.31372228
[30] Total Num: 1933, avg: 33.276515980687655rec_022/head/000022/000796.jpg 0.0,0.0 0.67509156,0.17310567
[30] Total Num: 1934, avg: 33.279856658628375rec_022/head/000000/000796.jpg 0.0,0.0 0.33563578,0.27554515
[30] Total Num: 1935, avg: 33.27541732075241rec_022/head/000001/000796.jpg 0.0,0.0 0.45843065,0.22013623
[30] Total Num: 1936, avg: 33.273179138263544rec_022/head/000002/000796.jpg 0.0,0.0 0.63170874,0.23805575
[30] Total Num: 1937, avg: 33.275798913392734rec_022/head/000687/000796.jpg 0.0,0.0 0.32026795,0.283675
[30] Total Num: 1938, avg: 33.2711808350776rec_022/head/000022/000797.jpg 0.0,0.0 0.66362244,0.1756474
[30] Total Num: 1939, avg: 33.27420572162011rec_022/head/000000/000797.jpg 0.0,0.0 0.2313035,0.24689054
[30] Total Num: 1940, avg: 33.26699787300891rec_022/head/000001/000797.jpg 0.0,0.0 0.37453714,0.20939532
[30] Total Num: 1941, avg: 33.26245356792962rec_022/head/000002/000797.jpg 0.0,0.0 0.5569098,0.23101704
[30] Total Num: 1942, avg: 33.2629751307791rec_022/head/000687/000797.jpg 0.0,0.0 0.22655949,0.26859236
[30] Total Num: 1943, avg: 33.25616512314057rec_022/head/000022/000798.jpg 0.0,0.0 0.5914091,0.16579998
[30] Total Num: 1944, avg: 33.25708169487871rec_022/head/000001/000798.jpg 0.0,0.0 0.267074,0.18281338
[30] Total Num: 1945, avg: 33.24948052662514rec_022/head/000000/000798.jpg 0.0,0.0 0.12210525,0.2058321
[30] Total Num: 1946, avg: 33.23942786365149rec_022/head/000002/000798.jpg 0.0,0.0 0.4500334,0.2109435
[30] Total Num: 1947, avg: 33.23689116548137rec_022/head/000687/000798.jpg 0.0,0.0 0.11194225,0.22989278
[30] Total Num: 1948, avg: 33.227337107119226rec_022/head/000022/000799.jpg 0.0,0.0 0.5286481,0.15267748
[30] Total Num: 1949, avg: 33.22640549384921rec_022/head/000000/000799.jpg 0.0,0.0 0.035911247,0.174646
[30] Total Num: 1950, avg: 33.21460411580376rec_022/head/000002/000799.jpg 0.0,0.0 0.34918562,0.18255462
[30] Total Num: 1951, avg: 33.209100128484565rec_022/head/000687/000799.jpg 0.0,0.0 0.014983858,0.19904667
[30] Total Num: 1952, avg: 33.197946068764956rec_022/head/000000/000800.jpg 0.0,0.0 -0.032482114,0.1452924
[30] Total Num: 1953, avg: 33.185314611438805rec_022/head/000022/000800.jpg 0.0,0.0 0.47946477,0.13469198
[30] Total Num: 1954, avg: 33.18289289062506rec_022/head/000002/000800.jpg 0.0,0.0 0.31188717,0.17353582
[30] Total Num: 1955, avg: 33.17633924958072rec_022/head/000687/000800.jpg 0.0,0.0 -0.05665289,0.15529005
[30] Total Num: 1956, avg: 33.16421770138451rec_022/head/000022/000801.jpg 0.0,0.0 0.543011,0.11874265
[30] Total Num: 1957, avg: 33.16350752805949rec_022/head/000002/000801.jpg 0.0,0.0 0.33606613,0.18070108
[30] Total Num: 1958, avg: 33.15768795480597rec_022/head/000687/000801.jpg 0.0,0.0 -0.17569831,0.14011948
[30] Total Num: 1959, avg: 33.14732169645106rec_022/head/000022/000802.jpg 0.0,0.0 0.54825556,-0.0074907197
[30] Total Num: 1960, avg: 33.14643804459173rec_022/head/000000/000802.jpg 0.0,0.0 -0.25144976,-0.003596542
[30] Total Num: 1961, avg: 33.136882723820534rec_022/head/000002/000802.jpg 0.0,0.0 0.31506687,0.044317488
[30] Total Num: 1962, avg: 33.1292817732525rec_022/head/000687/000802.jpg 0.0,0.0 -0.32450402,0.00036031372
[30] Total Num: 1963, avg: 33.121876494954385rec_022/head/000022/000803.jpg 0.0,0.0 0.63776046,-0.22511648
[30] Total Num: 1964, avg: 33.124589013865936rec_022/head/000000/000803.jpg 0.0,0.0 -0.36828706,-0.21977283
[30] Total Num: 1965, avg: 33.12016160433373rec_022/head/000002/000803.jpg 0.0,0.0 0.30193937,-0.2097877
[30] Total Num: 1966, avg: 33.113976523128734rec_022/head/000687/000803.jpg 0.0,0.0 -0.44465995,-0.24532032
[30] Total Num: 1967, avg: 33.11181829446652rec_022/head/000000/000804.jpg 0.0,0.0 -0.41065985,-0.422621
[30] Total Num: 1968, avg: 33.111893626188035rec_022/head/000022/000804.jpg 0.0,0.0 0.7791071,-0.4889141
[30] Total Num: 1969, avg: 33.12102118883948rec_022/head/000687/000804.jpg 0.0,0.0 -0.51824856,-0.4910221
[30] Total Num: 1970, avg: 33.12451263339235rec_022/head/000000/000805.jpg 0.0,0.0 -0.6329709,-0.76403534
[30] Total Num: 1971, avg: 33.13530521367031rec_022/head/000022/000805.jpg 0.0,0.0 0.91395074,-0.6897035
[30] Total Num: 1972, avg: 33.149890356688005rec_022/head/000002/000805.jpg 0.0,0.0 0.5764856,-0.9105535
[30] Total Num: 1973, avg: 33.1630210840544rec_022/head/000687/000805.jpg 0.0,0.0 -0.69036335,-0.7834733
[30] Total Num: 1974, avg: 33.175041178036935rec_022/head/000022/000806.jpg 0.0,0.0 1.1680223,-0.861917
[30] Total Num: 1975, avg: 33.19632799501768rec_022/head/000000/000806.jpg 0.0,0.0 -0.73288405,-0.95072377
[30] Total Num: 1976, avg: 33.212125390918814rec_022/head/000002/000806.jpg 0.0,0.0 0.84840995,-1.137338
[30] Total Num: 1977, avg: 33.23269431891106rec_022/head/000687/000806.jpg 0.0,0.0 -0.9636643,-1.0284828
[30] Total Num: 1978, avg: 33.25273605201539rec_022/head/000022/000807.jpg 0.0,0.0 1.1579632,-0.91726416
[30] Total Num: 1979, avg: 33.27427652166312rec_022/head/000001/000807.jpg 0.0,0.0 -0.29733393,-1.1573427
[30] Total Num: 1980, avg: 33.29151645027721rec_022/head/000002/000807.jpg 0.0,0.0 1.3401445,-1.2630998
[30] Total Num: 1981, avg: 33.318138478545855rec_022/head/000000/000807.jpg 0.0,0.0 -0.6378874,-0.9735819
[30] Total Num: 1982, avg: 33.33318651311766rec_022/head/000687/000807.jpg 0.0,0.0 -0.9296027,-1.0936875
[30] Total Num: 1983, avg: 33.35372303098491rec_022/head/000022/000808.jpg 0.0,0.0 1.2251514,-0.9670453
[30] Total Num: 1984, avg: 33.37668487287417rec_022/head/000001/000808.jpg 0.0,0.0 -0.29900008,-1.2288909
[30] Total Num: 1985, avg: 33.395796098880815rec_022/head/000002/000808.jpg 0.0,0.0 1.2016652,-1.2692367
[30] Total Num: 1986, avg: 33.42120013676249rec_022/head/000000/000808.jpg 0.0,0.0 -0.9054242,-1.1450578
[30] Total Num: 1987, avg: 33.44224062240698rec_022/head/000687/000808.jpg 0.0,0.0 -1.1831796,-1.197088
[30] Total Num: 1988, avg: 33.46670047370937rec_022/head/000022/000809.jpg 0.0,0.0 1.2185148,-0.9920312
[30] Total Num: 1989, avg: 33.48965392019912rec_022/head/000000/000809.jpg 0.0,0.0 -0.80622053,-1.1544327
[30] Total Num: 1990, avg: 33.509881196982846rec_022/head/000001/000809.jpg 0.0,0.0 -0.27676117,-1.2709583
[30] Total Num: 1991, avg: 33.52996333517497rec_022/head/000002/000809.jpg 0.0,0.0 1.3135551,-1.2829034
[30] Total Num: 1992, avg: 33.5562322084934rec_022/head/000687/000809.jpg 0.0,0.0 -1.2622074,-1.2396333
[30] Total Num: 1993, avg: 33.58170964656447rec_022/head/000000/000810.jpg 0.0,0.0 -0.9710907,-1.2345582
[30] Total Num: 1994, avg: 33.60462148136783rec_022/head/000022/000810.jpg 0.0,0.0 1.3023516,-1.0146604
[30] Total Num: 1995, avg: 33.62885530269576rec_022/head/000001/000810.jpg 0.0,0.0 -0.2504864,-1.3248166
[30] Total Num: 1996, avg: 33.65026113082673rec_022/head/000002/000810.jpg 0.0,0.0 1.4910051,-1.2895757
[30] Total Num: 1997, avg: 33.677843606172836rec_022/head/000687/000810.jpg 0.0,0.0 -0.9158394,-1.2162752
[30] Total Num: 1998, avg: 33.69992302109085rec_022/head/000000/000811.jpg 0.0,0.0 -0.72176576,-1.1884457
