name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[50] Total Num: 1994, avg: 33.69069333441586rec_022/head/000022/000810.jpg 0.0,0.0 1.3023516,-1.0146604
[50] Total Num: 1995, avg: 33.714884011957814rec_022/head/000001/000810.jpg 0.0,0.0 -0.2504864,-1.3248166
[50] Total Num: 1996, avg: 33.73624673953303rec_022/head/000002/000810.jpg 0.0,0.0 1.4910051,-1.2895757
[50] Total Num: 1997, avg: 33.7637861574887rec_022/head/000687/000810.jpg 0.0,0.0 -0.9158394,-1.2162752
[50] Total Num: 1998, avg: 33.78582255811676rec_022/head/000000/000811.jpg 0.0,0.0 -0.72176576,-1.1884457
[50] Total Num: 1999, avg: 33.80580757680713rec_022/head/000022/000811.jpg 0.0,0.0 1.3693873,-1.0269779
[50] Total Num: 2000, avg: 33.83093408420563rec_022/head/000001/000811.jpg 0.0,0.0 -0.20884833,-1.3580408
[50] Total Num: 2001, avg: 33.85304697396141rec_022/head/000002/000811.jpg 0.0,0.0 1.4124719,-1.2830489
[50] Total Num: 2002, avg: 33.879811439728805rec_022/head/000687/000811.jpg 0.0,0.0 -1.0693974,-1.2728657
[50] Total Num: 2003, avg: 33.903780058609314rec_022/head/000000/000812.jpg 0.0,0.0 -0.7950471,-1.2457724
[50] Total Num: 2004, avg: 33.92532443662685rec_022/head/000022/000812.jpg 0.0,0.0 1.3524926,-1.0193516
[50] Total Num: 2005, avg: 33.950042371713025rec_022/head/000001/000812.jpg 0.0,0.0 -0.11034081,-1.3624954
[50] Total Num: 2006, avg: 33.972070703954905rec_022/head/000002/000812.jpg 0.0,0.0 1.4156914,-1.263447
[50] Total Num: 2007, avg: 33.99865224379894rec_022/head/000687/000812.jpg 0.0,0.0 -0.9164468,-1.2697744
[50] Total Num: 2008, avg: 34.021363780676765rec_022/head/000000/000813.jpg 0.0,0.0 -0.7254021,-1.2604218
[50] Total Num: 2009, avg: 34.04265227197544rec_022/head/000022/000813.jpg 0.0,0.0 1.2751827,-0.985966
[50] Total Num: 2010, avg: 34.065887253291rec_022/head/000001/000813.jpg 0.0,0.0 0.041427597,-1.3836502
[50] Total Num: 2011, avg: 34.088373945343925rec_022/head/000002/000813.jpg 0.0,0.0 1.4114137,-1.2367604
[50] Total Num: 2012, avg: 34.114680580412255rec_022/head/000687/000813.jpg 0.0,0.0 -0.94086736,-1.3093935
[50] Total Num: 2013, avg: 34.1380926420829rec_022/head/000000/000814.jpg 0.0,0.0 -0.6913677,-1.2827489
[50] Total Num: 2014, avg: 34.15955267022929rec_022/head/000022/000814.jpg 0.0,0.0 1.2029482,-0.95478
[50] Total Num: 2015, avg: 34.181313616311144rec_022/head/000001/000814.jpg 0.0,0.0 0.103606366,-1.2969676
[50] Total Num: 2016, avg: 34.20126189871427rec_022/head/000002/000814.jpg 0.0,0.0 1.2383158,-1.196487
[50] Total Num: 2017, avg: 34.2255280720305rec_022/head/000687/000814.jpg 0.0,0.0 -0.78225434,-1.3020374
[50] Total Num: 2018, avg: 34.247786694742125rec_022/head/000000/000815.jpg 0.0,0.0 -0.4406062,-1.1788133
[50] Total Num: 2019, avg: 34.26538832314493rec_022/head/000022/000815.jpg 0.0,0.0 1.0793753,-0.90366954
[50] Total Num: 2020, avg: 34.28457589098956rec_022/head/000001/000815.jpg 0.0,0.0 0.10898555,-1.1412985
[50] Total Num: 2021, avg: 34.30004477430021rec_022/head/000002/000815.jpg 0.0,0.0 0.9648003,-1.1126293
[50] Total Num: 2022, avg: 34.32037528578495rec_022/head/000687/000815.jpg 0.0,0.0 -0.492579,-1.2008998
[50] Total Num: 2023, avg: 34.3387168380297rec_022/head/000000/000816.jpg 0.0,0.0 -0.31027603,-1.1444228
[50] Total Num: 2024, avg: 34.35475866964539rec_022/head/000022/000816.jpg 0.0,0.0 1.0681584,-0.85809785
[50] Total Num: 2025, avg: 34.3731707814046rec_022/head/000001/000816.jpg 0.0,0.0 0.19887263,-1.1130139
[50] Total Num: 2026, avg: 34.38795503910155rec_022/head/000002/000816.jpg 0.0,0.0 0.98463285,-1.0684776
[50] Total Num: 2027, avg: 34.40777060547644rec_022/head/000687/000816.jpg 0.0,0.0 -0.39217538,-1.2010262
[50] Total Num: 2028, avg: 34.425562868151886rec_022/head/000022/000817.jpg 0.0,0.0 1.0811379,-0.8143143
[50] Total Num: 2029, avg: 34.44367088601949rec_022/head/000000/000817.jpg 0.0,0.0 -0.18781011,-1.1289362
[50] Total Num: 2030, avg: 34.458801570992954rec_022/head/000001/000817.jpg 0.0,0.0 0.30653244,-1.1025572
[50] Total Num: 2031, avg: 34.473600193418164rec_022/head/000002/000817.jpg 0.0,0.0 1.0296028,-1.0167419
[50] Total Num: 2032, avg: 34.49318675951053rec_022/head/000687/000817.jpg 0.0,0.0 -0.26336032,-1.2035574
[50] Total Num: 2033, avg: 34.51051269483401rec_022/head/000022/000818.jpg 0.0,0.0 1.0429736,-0.75263244
[50] Total Num: 2034, avg: 34.52718969972177rec_022/head/000001/000818.jpg 0.0,0.0 0.43323916,-1.0828747
[50] Total Num: 2035, avg: 34.542075091991045rec_022/head/000000/000818.jpg 0.0,0.0 -0.07697229,-1.2668062
[50] Total Num: 2036, avg: 34.56078520418101rec_022/head/000002/000818.jpg 0.0,0.0 1.0545778,-0.9532625
[50] Total Num: 2037, avg: 34.57984866906095rec_022/head/000687/000818.jpg 0.0,0.0 -0.10555761,-1.2737814
[50] Total Num: 2038, avg: 34.59873975446297rec_022/head/000022/000819.jpg 0.0,0.0 1.0666388,-0.70852995
[50] Total Num: 2039, avg: 34.615357015009664rec_022/head/000001/000819.jpg 0.0,0.0 0.63533324,-1.0839642
[50] Total Num: 2040, avg: 34.63166335636555rec_022/head/000000/000819.jpg 0.0,0.0 0.16113466,-1.2005218
[50] Total Num: 2041, avg: 34.64853792892723rec_022/head/000002/000819.jpg 0.0,0.0 1.1352735,-0.90541065
[50] Total Num: 2042, avg: 34.66825112997394rec_022/head/000687/000819.jpg 0.0,0.0 0.17844442,-1.2759707
[50] Total Num: 2043, avg: 34.687201480098786rec_022/head/000022/000820.jpg 0.0,0.0 1.1051311,-0.66432
[50] Total Num: 2044, avg: 34.70413375557771rec_022/head/000001/000820.jpg 0.0,0.0 0.74778265,-0.9984868
[50] Total Num: 2045, avg: 34.719732768707246rec_022/head/000000/000820.jpg 0.0,0.0 0.41806537,-1.1450849
[50] Total Num: 2046, avg: 34.735914290623036rec_022/head/000002/000820.jpg 0.0,0.0 1.1673229,-0.8223449
[50] Total Num: 2047, avg: 34.75534162766261rec_022/head/000687/000820.jpg 0.0,0.0 0.57841164,-1.2575892
[50] Total Num: 2048, avg: 34.77501630585591rec_022/head/000022/000821.jpg 0.0,0.0 1.1089417,-0.61187005
[50] Total Num: 2049, avg: 34.791527716785765rec_022/head/000001/000821.jpg 0.0,0.0 0.8703179,-0.93221045
[50] Total Num: 2050, avg: 34.80743684664574rec_022/head/000000/000821.jpg 0.0,0.0 0.69249874,-1.107768
[50] Total Num: 2051, avg: 34.82454345565727rec_022/head/000002/000821.jpg 0.0,0.0 1.2117465,-0.75030965
[50] Total Num: 2052, avg: 34.84417383412118rec_022/head/000687/000821.jpg 0.0,0.0 0.8227857,-1.1746194
[50] Total Num: 2053, avg: 34.863627640141694rec_022/head/000022/000822.jpg 0.0,0.0 1.0603658,-0.5751836
[50] Total Num: 2054, avg: 34.878688613180586rec_022/head/000001/000822.jpg 0.0,0.0 0.89787525,-0.87359124
[50] Total Num: 2055, avg: 34.89403230442113rec_022/head/000000/000822.jpg 0.0,0.0 0.75896734,-1.0389731
[50] Total Num: 2056, avg: 34.91033484369018rec_022/head/000002/000822.jpg 0.0,0.0 1.1882682,-0.70488316
[50] Total Num: 2057, avg: 34.92908637040628rec_022/head/000687/000822.jpg 0.0,0.0 0.8242624,-1.0725259
[50] Total Num: 2058, avg: 34.94664363028326rec_022/head/000022/000823.jpg 0.0,0.0 1.0665469,-0.5635525
[50] Total Num: 2059, avg: 34.96167357132721rec_022/head/000001/000823.jpg 0.0,0.0 0.9780274,-0.86564606
[50] Total Num: 2060, avg: 34.97808592934123rec_022/head/000000/000823.jpg 0.0,0.0 0.8790284,-1.0306928
[50] Total Num: 2061, avg: 34.99549157755151rec_022/head/000002/000823.jpg 0.0,0.0 1.1777574,-0.6804805
[50] Total Num: 2062, avg: 35.013767736741926rec_022/head/000687/000823.jpg 0.0,0.0 0.91521555,-1.0528332
[50] Total Num: 2063, avg: 35.03190573993823rec_022/head/000022/000824.jpg 0.0,0.0 1.0582536,-0.541941
[50] Total Num: 2064, avg: 35.0465014633008rec_022/head/000001/000824.jpg 0.0,0.0 1.0041088,-0.8304325
[50] Total Num: 2065, avg: 35.06283196526735rec_022/head/000000/000824.jpg 0.0,0.0 0.89746547,-0.9780501
[50] Total Num: 2066, avg: 35.07955502507549rec_022/head/000002/000824.jpg 0.0,0.0 1.1968285,-0.6571914
[50] Total Num: 2067, avg: 35.09799193422269rec_022/head/000687/000824.jpg 0.0,0.0 0.9543393,-1.0074217
[50] Total Num: 2068, avg: 35.11584385068792rec_022/head/000000/000825.jpg 0.0,0.0 0.92119217,-0.94368196
[50] Total Num: 2069, avg: 35.13232238704253rec_022/head/000022/000825.jpg 0.0,0.0 1.0943552,-0.5385388
[50] Total Num: 2070, avg: 35.14762788402201rec_022/head/000001/000825.jpg 0.0,0.0 1.0121477,-0.80305034
[50] Total Num: 2071, avg: 35.1636841680696rec_022/head/000002/000825.jpg 0.0,1.0 1.1533194,-0.6273783
[50] Total Num: 2072, avg: 35.199057972746814rec_022/head/000687/000825.jpg 0.0,0.0 0.9673225,-0.97393566
[50] Total Num: 2073, avg: 35.21652084560436rec_022/head/000001/000826.jpg 0.0,0.0 1.0642867,-0.80544233
[50] Total Num: 2074, avg: 35.233466102783616rec_022/head/000022/000826.jpg 0.0,0.0 1.0806484,-0.53297377
[50] Total Num: 2075, avg: 35.24833184979639rec_022/head/000000/000826.jpg 0.0,0.0 0.9307666,-0.92439604
[50] Total Num: 2076, avg: 35.264550039022275rec_022/head/000002/000826.jpg 0.0,0.0 1.1889966,-0.63037854
[50] Total Num: 2077, avg: 35.282469598079935rec_022/head/000687/000826.jpg 0.0,0.0 1.090754,-0.9827424
[50] Total Num: 2078, avg: 35.30165797577795rec_022/head/000022/000827.jpg 0.0,0.0 1.1090437,-0.5356897
[50] Total Num: 2079, avg: 35.31713271929804rec_022/head/000001/000827.jpg 0.0,0.0 1.0467341,-0.7853758
[50] Total Num: 2080, avg: 35.333459733226746rec_022/head/000000/000827.jpg 0.0,0.0 1.1105134,-0.95567316
[50] Total Num: 2081, avg: 35.35259192889534rec_022/head/000002/000827.jpg 0.0,0.0 1.1694465,-0.62280226
[50] Total Num: 2082, avg: 35.36995353987692rec_022/head/000687/000827.jpg 0.0,0.0 1.0834626,-0.95933723
[50] Total Num: 2083, avg: 35.38869388686024rec_022/head/000022/000828.jpg 0.0,0.0 1.1112272,-0.53324056
[50] Total Num: 2084, avg: 35.404123318938396rec_022/head/000001/000828.jpg 0.0,0.0 1.1156073,-0.7846518
[50] Total Num: 2085, avg: 35.42161512450045rec_022/head/000000/000828.jpg 0.0,0.0 1.122135,-0.9334687
[50] Total Num: 2086, avg: 35.44060866215957rec_022/head/000002/000828.jpg 0.0,0.0 1.2069968,-0.6192082
[50] Total Num: 2087, avg: 35.458680324441424rec_022/head/000687/000828.jpg 0.0,0.0 1.2082474,-0.9592014
[50] Total Num: 2088, avg: 35.47917441995611rec_022/head/000022/000829.jpg 0.0,0.0 1.0875633,-0.5176621
[50] Total Num: 2089, avg: 35.493873799147536rec_022/head/000001/000829.jpg 0.0,0.0 1.0729461,-0.7440183
[50] Total Num: 2090, avg: 35.510111223827955rec_022/head/000000/000829.jpg 0.0,0.0 1.1015908,-0.88484097
[50] Total Num: 2091, avg: 35.52821090427865rec_022/head/000002/000829.jpg 0.0,0.0 1.2034713,-0.6013217
[50] Total Num: 2092, avg: 35.54601525133108rec_022/head/000687/000829.jpg 0.0,0.0 1.2247754,-0.91704834
[50] Total Num: 2093, avg: 35.56634515578682rec_022/head/000022/000830.jpg 0.0,0.0 1.0606259,-0.49199045
[50] Total Num: 2094, avg: 35.580165698091925rec_022/head/000001/000830.jpg 0.0,0.0 1.0735819,-0.7038649
[50] Total Num: 2095, avg: 35.59596376218788rec_022/head/000000/000830.jpg 0.0,0.0 1.1712686,-0.8496442
[50] Total Num: 2096, avg: 35.61481977433569rec_022/head/000002/000830.jpg 0.0,0.0 1.2005275,-0.5755844
[50] Total Num: 2097, avg: 35.63232746184738rec_022/head/000687/000830.jpg 0.0,0.0 1.2145084,-0.86133826
[50] Total Num: 2098, avg: 35.65198166859405rec_022/head/000022/000831.jpg 0.0,0.0 1.0765094,-0.47082868
[50] Total Num: 2099, avg: 35.6659585372898rec_022/head/000001/000831.jpg 0.0,0.0 1.1114243,-0.66356343
[50] Total Num: 2100, avg: 35.68209641140229rec_022/head/000000/000831.jpg 0.0,0.0 1.1813295,-0.7811223
[50] Total Num: 2101, avg: 35.700504606074105rec_022/head/000002/000831.jpg 0.0,1.0 1.131661,-0.5267367
[50] Total Num: 2102, avg: 35.732507308961964rec_022/head/000687/000831.jpg 0.0,0.0 1.2601043,-0.80228597
[50] Total Num: 2103, avg: 35.752478287203154rec_022/head/000022/000832.jpg 0.0,0.0 1.0621645,-0.4373232
[50] Total Num: 2104, avg: 35.765819595920604rec_022/head/000001/000832.jpg 0.0,0.0 1.1135902,-0.60685396
[50] Total Num: 2105, avg: 35.781483679279226rec_022/head/000000/000832.jpg 0.0,0.0 1.2201174,-0.71855605
[50] Total Num: 2106, avg: 35.80011216154568rec_022/head/000002/000832.jpg 0.0,1.0 1.164322,-0.49233454
[50] Total Num: 2107, avg: 35.83157536549142rec_022/head/000687/000832.jpg 0.0,0.0 1.2634381,-0.72756875
[50] Total Num: 2108, avg: 35.85107749434982rec_022/head/000022/000833.jpg 0.0,0.0 1.0520426,-0.39767802
[50] Total Num: 2109, avg: 35.863855260850706rec_022/head/000001/000833.jpg 0.0,0.0 1.1135932,-0.5419203
[50] Total Num: 2110, avg: 35.87898061465322rec_022/head/000000/000833.jpg 0.0,0.0 1.1622722,-0.62356466
[50] Total Num: 2111, avg: 35.89570599466123rec_022/head/000002/000833.jpg 0.0,0.0 1.1658987,-0.44341084
[50] Total Num: 2112, avg: 35.911454097733866rec_022/head/000687/000833.jpg 0.0,0.0 1.275059,-0.6495046
[50] Total Num: 2113, avg: 35.930700513195006rec_022/head/000001/000834.jpg 0.0,0.0 1.1407559,-0.48135823
[50] Total Num: 2114, avg: 35.94601861868129rec_022/head/000022/000834.jpg 0.0,0.0 1.016456,-0.34712812
[50] Total Num: 2115, avg: 35.95754825203628rec_022/head/000000/000834.jpg 0.0,0.0 1.2115898,-0.54711735
[50] Total Num: 2116, avg: 35.974831700328814rec_022/head/000002/000834.jpg 0.0,0.0 1.156502,-0.38778326
[50] Total Num: 2117, avg: 35.99001626258792rec_022/head/000687/000834.jpg 0.0,0.0 1.2514493,-0.56006706
[50] Total Num: 2118, avg: 36.00823377423663rec_022/head/000022/000835.jpg 0.0,0.0 1.0099044,-0.29524985
[50] Total Num: 2119, avg: 36.01927651419755rec_022/head/000001/000835.jpg 0.0,0.0 1.134342,-0.40379977
[50] Total Num: 2120, avg: 36.03394876716973rec_022/head/000000/000835.jpg 0.0,0.0 1.1961464,-0.45495388
[50] Total Num: 2121, avg: 36.050344220035306rec_022/head/000002/000835.jpg 0.0,0.0 1.1238922,-0.3209148
[50] Total Num: 2122, avg: 36.064358254933225rec_022/head/000687/000835.jpg 0.0,0.0 1.2432598,-0.4638942
[50] Total Num: 2123, avg: 36.08188751212251rec_022/head/000001/000836.jpg 0.0,0.0 1.0969318,-0.3142963
[50] Total Num: 2124, avg: 36.09516342455997rec_022/head/000022/000836.jpg 0.0,0.0 0.9678024,-0.23241156
[50] Total Num: 2125, avg: 36.10476807829369rec_022/head/000000/000836.jpg 0.0,0.0 1.1452274,-0.34469563
[50] Total Num: 2126, avg: 36.11936384772006rec_022/head/000002/000836.jpg 0.0,0.0 1.1051005,-0.25089213
[50] Total Num: 2127, avg: 36.13257318295473rec_022/head/000022/000837.jpg 0.0,0.0 0.9428818,-0.17631786
[50] Total Num: 2128, avg: 36.141282214087504rec_022/head/000001/000837.jpg 0.0,0.0 1.032553,-0.22976357
[50] Total Num: 2129, avg: 36.15251494824388rec_022/head/000000/000837.jpg 0.0,0.0 1.1211414,-0.2522655
[50] Total Num: 2130, avg: 36.166109412393894rec_022/head/000002/000837.jpg 0.0,0.0 1.0275162,-0.17841175
[50] Total Num: 2131, avg: 36.1770216079321rec_022/head/000687/000837.jpg 0.0,0.0 1.1619301,-0.2581429
[50] Total Num: 2132, avg: 36.191663597316676rec_022/head/000022/000838.jpg 0.0,0.0 0.91539186,-0.12538981
[50] Total Num: 2133, avg: 36.19944674026583rec_022/head/000001/000838.jpg 0.0,0.0 1.0057571,-0.16249837
[50] Total Num: 2134, avg: 36.209710788222765rec_022/head/000000/000838.jpg 0.0,0.0 1.0777428,-0.16443397
[50] Total Num: 2135, avg: 36.221867634905145rec_022/head/000002/000838.jpg 0.0,0.0 0.9748322,-0.11867789
[50] Total Num: 2136, avg: 36.231186361131rec_022/head/000687/000838.jpg 0.0,0.0 1.0662864,-0.1674045
[50] Total Num: 2137, avg: 36.24302719496317rec_022/head/000022/000839.jpg 0.0,0.0 0.89326286,-0.08376407
[50] Total Num: 2138, avg: 36.25008922209376rec_022/head/000001/000839.jpg 0.0,0.0 0.96966726,-0.106755905
[50] Total Num: 2139, avg: 36.25922019481799rec_022/head/000000/000839.jpg 0.0,0.0 1.0082042,-0.09436475
[50] Total Num: 2140, avg: 36.26934506573652rec_022/head/000002/000839.jpg 0.0,0.0 0.9765904,-0.0727053
[50] Total Num: 2141, avg: 36.27858718418342rec_022/head/000022/000840.jpg 0.0,0.0 0.8704921,-0.055898454
[50] Total Num: 2142, avg: 36.28497015319214rec_022/head/000001/000840.jpg 0.0,0.0 0.9310034,-0.071366034
[50] Total Num: 2143, avg: 36.292980447105116rec_022/head/000000/000840.jpg 0.0,0.0 0.9691267,-0.051828597
[50] Total Num: 2144, avg: 36.30197610814388rec_022/head/000002/000840.jpg 0.0,0.0 0.9377626,-0.039327994
[50] Total Num: 2145, avg: 36.31011614052073rec_022/head/000687/000840.jpg 0.0,0.0 0.9984005,-0.05253977
[50] Total Num: 2146, avg: 36.31987613493219rec_022/head/000022/000841.jpg 0.0,0.0 0.84731317,-0.04518338
[50] Total Num: 2147, avg: 36.32559537976342rec_022/head/000001/000841.jpg 0.0,0.0 0.8950925,-0.057116307
[50] Total Num: 2148, avg: 36.33259457970076rec_022/head/000000/000841.jpg 0.0,0.0 0.93078554,-0.034110166
[50] Total Num: 2149, avg: 36.34051561244397rec_022/head/000002/000841.jpg 0.0,0.0 0.926683,-0.026202116
[50] Total Num: 2150, avg: 36.3483152761253rec_022/head/000687/000841.jpg 0.0,0.0 0.95881,-0.03676923
[50] Total Num: 2151, avg: 36.356969217843414rec_022/head/000022/000842.jpg 0.0,0.0 0.8525605,-0.05726991
[50] Total Num: 2152, avg: 36.36281178019591rec_022/head/000001/000842.jpg 0.0,0.0 0.8607248,-0.07401476
[50] Total Num: 2153, avg: 36.36889064734776rec_022/head/000000/000842.jpg 0.0,0.0 0.87368506,-0.0551814
[50] Total Num: 2154, avg: 36.37527995335406rec_022/head/000002/000842.jpg 0.0,0.0 0.9003201,-0.03903254
[50] Total Num: 2155, avg: 36.38235367159768rec_022/head/000687/000842.jpg 0.0,0.0 0.9134156,-0.058182612
[50] Total Num: 2156, avg: 36.3897874872172rec_022/head/000022/000843.jpg 0.0,0.0 0.85215825,-0.09520558
[50] Total Num: 2157, avg: 36.395657604917226rec_022/head/000001/000843.jpg 0.0,0.0 0.8324998,-0.13024053
[50] Total Num: 2158, avg: 36.40109926584284rec_022/head/000000/000843.jpg 0.0,0.0 0.7998086,-0.121706784
[50] Total Num: 2159, avg: 36.405654577336726rec_022/head/000002/000843.jpg 0.0,0.0 0.9015968,-0.08710496
[50] Total Num: 2160, avg: 36.412795155577975rec_022/head/000687/000843.jpg 0.0,0.0 0.8583013,-0.13207272
[50] Total Num: 2161, avg: 36.418900625012576rec_022/head/000022/000844.jpg 0.0,0.0 0.8745374,-0.14612316
[50] Total Num: 2162, avg: 36.42546719846952rec_022/head/000001/000844.jpg 0.0,0.0 0.8530271,-0.2171695
[50] Total Num: 2163, avg: 36.43176132264972rec_022/head/000000/000844.jpg 0.0,0.0 0.79482776,-0.2206564
[50] Total Num: 2164, avg: 36.43659326535548rec_022/head/000002/000844.jpg 0.0,0.0 0.9101687,-0.14784615
[50] Total Num: 2165, avg: 36.444074276902036rec_022/head/000687/000844.jpg 0.0,0.0 0.88742995,-0.24213323
[50] Total Num: 2166, avg: 36.4513457694913rec_022/head/000022/000845.jpg 0.0,0.0 0.8831563,-0.19830388
[50] Total Num: 2167, avg: 36.458298288477806rec_022/head/000001/000845.jpg 0.0,0.0 0.8665423,-0.30302942
[50] Total Num: 2168, avg: 36.46538962860314rec_022/head/000000/000845.jpg 0.0,0.0 0.7795633,-0.32899165
[50] Total Num: 2169, avg: 36.47056695727957rec_022/head/000002/000845.jpg 0.0,0.0 0.9504353,-0.21788965
[50] Total Num: 2170, avg: 36.47929853284912rec_022/head/000687/000845.jpg 0.0,0.0 0.8483087,-0.35448787
[50] Total Num: 2171, avg: 36.48629734000594rec_022/head/000022/000846.jpg 0.0,0.0 0.92880386,-0.25632712
[50] Total Num: 2172, avg: 36.49463868922885rec_022/head/000001/000846.jpg 0.0,0.0 0.87269807,-0.39702085
[50] Total Num: 2173, avg: 36.50253184127429rec_022/head/000000/000846.jpg 0.0,0.0 0.8026922,-0.4502701
[50] Total Num: 2174, avg: 36.50932888203399rec_022/head/000002/000846.jpg 0.0,0.0 0.9423419,-0.28021744
[50] Total Num: 2175, avg: 36.51810628275554rec_022/head/000687/000846.jpg 0.0,0.0 0.90068465,-0.4932112
[50] Total Num: 2176, avg: 36.52744308554566rec_022/head/000022/000847.jpg 0.0,0.0 0.96067023,-0.31381527
[50] Total Num: 2177, avg: 36.53683613947857rec_022/head/000001/000847.jpg 0.0,0.0 0.8411943,-0.47938496
[50] Total Num: 2178, avg: 36.544735211111906rec_022/head/000000/000847.jpg 0.0,0.0 0.72843444,-0.546668
[50] Total Num: 2179, avg: 36.55109236048234rec_022/head/000002/000847.jpg 0.0,0.0 0.9585239,-0.35210264
[50] Total Num: 2180, avg: 36.56063429854045rec_022/head/000687/000847.jpg 0.0,0.0 0.86060387,-0.6190361
[50] Total Num: 2181, avg: 36.570430957198354rec_022/head/000022/000848.jpg 0.0,0.0 0.9691835,-0.3875162
[50] Total Num: 2182, avg: 36.580434716095276rec_022/head/000001/000848.jpg 0.0,0.0 0.7982253,-0.5843711
[50] Total Num: 2183, avg: 36.588596542599575rec_022/head/000000/000848.jpg 0.0,0.0 0.62753296,-0.66704977
[50] Total Num: 2184, avg: 36.5949700128251rec_022/head/000002/000848.jpg 0.0,0.0 0.91593826,-0.4331969
[50] Total Num: 2185, avg: 36.60405309371912rec_022/head/000687/000848.jpg 0.0,0.0 0.73866576,-0.74875325
[50] Total Num: 2186, avg: 36.61347775344716rec_022/head/000022/000849.jpg 0.0,0.0 0.99432415,-0.473855
[50] Total Num: 2187, avg: 36.62462237672967rec_022/head/000001/000849.jpg 0.0,0.0 0.7468285,-0.7134537
[50] Total Num: 2188, avg: 36.63361409340624rec_022/head/000000/000849.jpg 0.0,0.0 0.5808412,-0.8552783
[50] Total Num: 2189, avg: 36.64279976117373rec_022/head/000002/000849.jpg 0.0,0.0 0.98154557,-0.5636946
[50] Total Num: 2190, avg: 36.65436989623597rec_022/head/000687/000849.jpg 0.0,0.0 0.56643265,-0.85946304
[50] Total Num: 2191, avg: 36.66346071424528rec_022/head/000022/000850.jpg 0.0,0.0 0.9841111,-0.54911876
[50] Total Num: 2192, avg: 36.6749380573361rec_022/head/000001/000850.jpg 0.0,0.0 0.6528001,-0.8082904
