name results gts
rec_022/head/000000/000131.jpg 0.0,0.0 0.4719235,0.057821166
[20] Total Num: 3518, avg: 35.031549416212115rec_023/head/000604/000282.jpg 0.0,0.0 -0.9743169,-0.041721568
[20] Total Num: 3519, avg: 35.03746772938358rec_023/head/000000/000283.jpg 0.0,0.0 -0.96474546,-0.030086976
[20] Total Num: 3520, avg: 35.04322237263286rec_023/head/000002/000283.jpg 0.0,0.0 -1.02707,-0.07143725
[20] Total Num: 3521, avg: 35.0500079044285rec_023/head/000001/000283.jpg 0.0,0.0 -1.0354395,-0.01981579
[20] Total Num: 3522, avg: 35.056902559312604rec_023/head/000604/000283.jpg 0.0,0.0 -0.89365965,-0.034754038
[20] Total Num: 3523, avg: 35.06149348532182rec_023/head/000000/000284.jpg 0.0,0.0 -0.97052354,-0.004433616
[20] Total Num: 3524, avg: 35.06732373384552rec_023/head/000002/000284.jpg 0.0,0.0 -0.9779414,-0.032092568
[20] Total Num: 3525, avg: 35.073276773543874rec_023/head/000001/000284.jpg 0.0,0.0 -1.0135022,0.0137443915
[20] Total Num: 3526, avg: 35.07979960351632rec_023/head/000604/000284.jpg 0.0,0.0 -0.895384,-0.012372941
[20] Total Num: 3527, avg: 35.08439995525534rec_023/head/000002/000285.jpg 0.0,0.0 -1.158597,0.022272205
[20] Total Num: 3528, avg: 35.0932731216511rec_023/head/000001/000285.jpg 0.0,0.0 -1.1516565,0.062043466
[20] Total Num: 3529, avg: 35.10204073032772rec_023/head/000003/000285.jpg 0.0,0.0 -0.97552675,0.019088512
[20] Total Num: 3530, avg: 35.1079326843071rec_023/head/000603/000285.jpg 0.0,0.0 -1.1093243,0.036798034
[20] Total Num: 3531, avg: 35.11599582696299rec_023/head/000604/000285.jpg 0.0,0.0 -0.97496414,0.020221738
[20] Total Num: 3532, avg: 35.121871613847986rec_023/head/000002/000286.jpg 0.0,0.0 -1.2526186,0.06484829
[20] Total Num: 3533, avg: 35.13225586141129rec_023/head/000001/000286.jpg 0.0,0.0 -1.2163049,0.10205789
[20] Total Num: 3534, avg: 35.14206547914073rec_023/head/000003/000286.jpg 0.0,0.0 -1.0024939,0.04636476
[20] Total Num: 3535, avg: 35.14838398368946rec_023/head/000603/000286.jpg 0.0,0.0 -1.1604433,0.06831375
[20] Total Num: 3536, avg: 35.15726357829525rec_023/head/000604/000286.jpg 0.0,0.0 -1.0251324,0.046270855
[20] Total Num: 3537, avg: 35.163940344996746rec_023/head/000002/000287.jpg 0.0,0.0 -1.3663722,0.0876455
[20] Total Num: 3538, avg: 35.17614187485115rec_023/head/000003/000287.jpg 0.0,0.0 -1.0835798,0.05968784
[20] Total Num: 3539, avg: 35.18376053875876rec_023/head/000603/000287.jpg 0.0,0.0 -1.2134748,0.08426393
[20] Total Num: 3540, avg: 35.193483448542516rec_023/head/000604/000287.jpg 0.0,0.0 -1.0903398,0.060081743
[20] Total Num: 3541, avg: 35.20120224300727rec_023/head/000604/000288.jpg 0.0,0.0 -1.1472353,0.060125105
[20] Total Num: 3542, avg: 35.20983499426467rec_023/head/000001/000289.jpg 0.0,0.0 -1.3693262,0.11670104
[20] Total Num: 3543, avg: 35.22206371685779rec_023/head/000604/000289.jpg 0.0,0.0 -1.158401,0.048752878
[20] Total Num: 3544, avg: 35.23086146027095rec_023/head/000604/000290.jpg 0.0,0.0 -1.2081252,0.031892765
[20] Total Num: 3545, avg: 35.24045262234079rec_023/head/000603/000291.jpg 0.0,0.0 -1.373164,0.02624629
[20] Total Num: 3546, avg: 35.252703046595464rec_023/head/000000/000295.jpg 0.0,0.0 -1.5991454,0.025228906
[20] Total Num: 3547, avg: 35.26859564956744rec_023/head/000603/000423.jpg 0.0,0.0 2.961041,-0.028710831
[20] Total Num: 3548, avg: 35.306436119065765rec_023/head/000000/000433.jpg 0.0,0.0 -3.0787823,0.10716847
[20] Total Num: 3549, avg: 35.345201929085675rec_023/head/000002/000489.jpg 0.0,0.0 1.6247308,-0.25677344
[20] Total Num: 3550, avg: 35.361439565428746rec_023/head/000002/000494.jpg 0.0,0.0 1.5060894,-0.050370026
[20] Total Num: 3551, avg: 35.37578364819412rec_023/head/000001/000508.jpg 0.0,0.0 1.4865744,-0.0012748995
[20] Total Num: 3552, avg: 35.38980354114874rec_023/head/000001/000511.jpg 0.0,0.0 1.490111,0.076804176
[20] Total Num: 3553, avg: 35.403876416227604rec_023/head/000001/000512.jpg 0.0,0.0 1.5325271,0.08737613
[20] Total Num: 3554, avg: 35.41862369438562rec_023/head/000001/000513.jpg 0.0,0.0 1.5724171,0.08678278
[20] Total Num: 3555, avg: 35.434003129710135rec_023/head/000001/000514.jpg 0.0,0.0 1.6035883,0.075795785
[20] Total Num: 3556, avg: 35.44987473958896rec_023/head/000001/000518.jpg 0.0,0.0 1.6899365,-0.105737664
[20] Total Num: 3557, avg: 35.467119060928425rec_023/head/000001/000519.jpg 0.0,0.0 1.6937323,-0.14704387
[20] Total Num: 3558, avg: 35.48440410881997rec_023/head/000002/000521.jpg 0.0,0.0 1.4490193,-0.22006685
[20] Total Num: 3559, avg: 35.49780881982163rec_023/head/000002/000522.jpg 0.0,0.0 1.4218259,-0.24127248
[20] Total Num: 3560, avg: 35.51079078835092rec_023/head/000001/000522.jpg 0.0,0.0 1.6499046,-0.24316971
[20] Total Num: 3561, avg: 35.52732776210055rec_023/head/000002/000523.jpg 0.0,0.0 1.391842,-0.2559907
[20] Total Num: 3562, avg: 35.53983671954048rec_023/head/000001/000523.jpg 0.0,0.0 1.6018263,-0.26316017
[20] Total Num: 3563, avg: 35.5556034396969rec_023/head/000002/000524.jpg 0.0,0.0 1.3679168,-0.26411036
[20] Total Num: 3564, avg: 35.56773269034171rec_023/head/000001/000524.jpg 0.0,0.0 1.5754458,-0.27074718
[20] Total Num: 3565, avg: 35.58307321107399rec_023/head/000001/000525.jpg 0.0,0.0 1.5291382,-0.263415
[20] Total Num: 3566, avg: 35.59768691497177rec_023/head/000002/000525.jpg 0.0,0.0 1.3281298,-0.2567662
[20] Total Num: 3567, avg: 35.609170812525825rec_023/head/000000/000525.jpg 0.0,0.0 1.7756538,-0.30894473
[20] Total Num: 3568, avg: 35.62754672302568rec_023/head/000002/000526.jpg 0.0,0.0 1.2317773,-0.23758802
[20] Total Num: 3569, avg: 35.6374976023708rec_023/head/000001/000526.jpg 0.0,0.0 1.4152664,-0.24230608
[20] Total Num: 3570, avg: 35.65030254404563rec_023/head/000002/000527.jpg 0.0,0.0 1.1523441,-0.20448852
[20] Total Num: 3571, avg: 35.658956689601744rec_023/head/000001/000527.jpg 0.0,0.0 1.3317083,-0.21056248
[20] Total Num: 3572, avg: 35.67042101388724rec_023/head/000000/000527.jpg 0.0,0.0 1.508638,-0.24894172
[20] Total Num: 3573, avg: 35.68466061386542rec_023/head/000002/000528.jpg 0.0,0.0 1.0939504,-0.16658843
[20] Total Num: 3574, avg: 35.69232796062167rec_023/head/000001/000528.jpg 0.0,0.0 1.2256813,-0.16703771
[20] Total Num: 3575, avg: 35.70206795279841rec_023/head/000002/000529.jpg 0.0,0.0 1.0508138,-0.12651074
[20] Total Num: 3576, avg: 35.70899383398261rec_023/head/000001/000529.jpg 0.0,0.0 1.1991575,-0.12131842
[20] Total Num: 3577, avg: 35.7182646501386rec_023/head/000603/000529.jpg 0.0,0.0 1.3020313,-0.14281665
[20] Total Num: 3578, avg: 35.729176677460586rec_023/head/000002/000530.jpg 0.0,0.0 1.0671861,-0.086377054
[20] Total Num: 3579, avg: 35.736310993565915rec_023/head/000001/000530.jpg 0.0,0.0 1.1926353,-0.07225018
[20] Total Num: 3580, avg: 35.74543279026458rec_023/head/000002/000531.jpg 0.0,0.0 1.0888228,-0.04675152
[20] Total Num: 3581, avg: 35.75288106302551rec_023/head/000001/000531.jpg 0.0,0.0 1.2141587,-0.02291678
[20] Total Num: 3582, avg: 35.76232240564569rec_023/head/000000/000531.jpg 0.0,0.0 1.4012564,-0.023197334
[20] Total Num: 3583, avg: 35.77474953305565rec_023/head/000603/000531.jpg 0.0,0.0 1.2849097,-0.019791488
[20] Total Num: 3584, avg: 35.78530992661429rec_023/head/000002/000532.jpg 0.0,0.0 1.1086041,-0.008348572
[20] Total Num: 3585, avg: 35.79304605443199rec_023/head/000001/000532.jpg 0.0,0.0 1.2682993,0.02315745
[20] Total Num: 3586, avg: 35.80333047910158rec_023/head/000000/000532.jpg 0.0,0.0 1.448685,0.037839267
[20] Total Num: 3587, avg: 35.81649056876351rec_023/head/000002/000533.jpg 0.0,0.0 1.1407038,0.017007759
[20] Total Num: 3588, avg: 35.82472491194356rec_023/head/000001/000533.jpg 0.0,0.0 1.3066726,0.05644539
[20] Total Num: 3589, avg: 35.83561005387rec_023/head/000002/000534.jpg 0.0,0.0 1.1778399,0.025410764
[20] Total Num: 3590, avg: 35.844428245969716rec_023/head/000001/000534.jpg 0.0,0.0 1.3105937,0.06977168
[20] Total Num: 3591, avg: 35.85536786474667rec_023/head/000002/000535.jpg 0.0,0.0 1.2169644,0.0227045
[20] Total Num: 3592, avg: 35.86479910258155rec_023/head/000001/000535.jpg 0.0,0.0 1.3571378,0.06912287
[20] Total Num: 3593, avg: 35.87646711092441rec_023/head/000002/000536.jpg 0.0,0.0 1.2081796,-0.008678573
[20] Total Num: 3594, avg: 35.885745892779376rec_023/head/000001/000536.jpg 0.0,0.0 1.355148,0.029513322
[20] Total Num: 3595, avg: 35.897363132868804rec_023/head/000002/000537.jpg 0.0,0.0 1.2137461,-0.03740422
[20] Total Num: 3596, avg: 35.90672356431493rec_023/head/000001/000537.jpg 0.0,0.0 1.3393418,-0.009490848
[20] Total Num: 3597, avg: 35.91807538953606rec_023/head/000002/000538.jpg 0.0,0.0 1.2040037,-0.06934984
[20] Total Num: 3598, avg: 35.92728026873603rec_023/head/000001/000538.jpg 0.0,0.0 1.335541,-0.042692974
[20] Total Num: 3599, avg: 35.938562873961324rec_023/head/000002/000539.jpg 0.0,0.0 1.1845819,-0.09789374
[20] Total Num: 3600, avg: 35.94746411902031rec_023/head/000001/000539.jpg 0.0,0.0 1.3004067,-0.0775411
[20] Total Num: 3601, avg: 35.95818560340809rec_023/head/000002/000540.jpg 0.0,0.0 1.1707416,-0.12623015
[20] Total Num: 3602, avg: 35.96687882820559rec_023/head/000001/000540.jpg 0.0,0.0 1.3076584,-0.114473075
[20] Total Num: 3603, avg: 35.97771907890222rec_023/head/000002/000541.jpg 0.0,0.0 1.161507,-0.15572286
[20] Total Num: 3604, avg: 35.986285153843234rec_023/head/000001/000541.jpg 0.0,0.0 1.302949,-0.15128918
[20] Total Num: 3605, avg: 35.99706094382506rec_023/head/000603/000541.jpg 0.0,0.0 1.4559636,-0.18242353
[20] Total Num: 3606, avg: 36.0102426278683rec_023/head/000002/000542.jpg 0.0,0.0 1.1435575,-0.18700059
[20] Total Num: 3607, avg: 36.01855001256668rec_023/head/000001/000542.jpg 0.0,0.0 1.2665858,-0.18925384
[20] Total Num: 3608, avg: 36.02876962872388rec_023/head/000002/000543.jpg 0.0,0.0 1.1293119,-0.21248256
[20] Total Num: 3609, avg: 36.03688364678146rec_023/head/000001/000543.jpg 0.0,0.0 1.2800866,-0.21914764
[20] Total Num: 3610, avg: 36.04733135606289rec_023/head/000001/000544.jpg 0.0,0.0 1.2749867,-0.22331645
[20] Total Num: 3611, avg: 36.057698876733134rec_023/head/000002/000544.jpg 0.0,0.0 1.1092266,-0.21350236
[20] Total Num: 3612, avg: 36.06549001477404rec_023/head/000000/000544.jpg 0.0,0.0 1.4796278,-0.2604999
[20] Total Num: 3613, avg: 36.079021053414124rec_023/head/000001/000545.jpg 0.0,0.0 1.1459932,-0.18728085
[20] Total Num: 3614, avg: 36.08733149635339rec_023/head/000000/000545.jpg 0.0,0.0 1.3506769,-0.22206686
[20] Total Num: 3615, avg: 36.09884335174449rec_023/head/000002/000545.jpg 0.0,0.0 1.0420429,-0.18447138
[20] Total Num: 3616, avg: 36.105528125985934rec_023/head/000002/000546.jpg 0.0,0.0 0.9485212,-0.13921036
[20] Total Num: 3617, avg: 36.11068084031596rec_023/head/000001/000546.jpg 0.0,0.0 1.0588609,-0.13829277
[20] Total Num: 3618, avg: 36.117553280536335rec_023/head/000002/000547.jpg 0.0,0.0 0.9220472,-0.096185856
[20] Total Num: 3619, avg: 36.122226506106394rec_023/head/000001/000547.jpg 0.0,0.0 1.0222732,-0.087706454
[20] Total Num: 3620, avg: 36.12846523380357rec_023/head/000002/000548.jpg 0.0,0.0 0.90816706,-0.0577927
[20] Total Num: 3621, avg: 36.132878457644665rec_023/head/000001/000548.jpg 0.0,0.0 0.99513465,-0.044969674
[20] Total Num: 3622, avg: 36.13865474756053rec_023/head/000002/000549.jpg 0.0,0.0 0.9208714,-0.02621179
[20] Total Num: 3623, avg: 36.14324717048862rec_023/head/000001/000549.jpg 0.0,0.0 1.0209359,-0.009722382
[20] Total Num: 3624, avg: 36.14941541840506rec_023/head/000603/000549.jpg 0.0,0.0 1.1267979,-0.0027769762
[20] Total Num: 3625, avg: 36.15725306093747rec_023/head/000002/000550.jpg 0.0,0.0 0.9402149,0.00072085357
[20] Total Num: 3626, avg: 36.16213808686962rec_023/head/000001/000550.jpg 0.0,0.0 1.0204624,0.023421265
[20] Total Num: 3627, avg: 36.16829074506233rec_023/head/000603/000550.jpg 0.0,0.0 1.1471031,0.039762087
[20] Total Num: 3628, avg: 36.1764429768127rec_023/head/000002/000551.jpg 0.0,0.0 0.9781153,0.026540894
[20] Total Num: 3629, avg: 36.181920801589555rec_023/head/000000/000551.jpg 0.0,0.0 1.1967788,0.080825254
[20] Total Num: 3630, avg: 36.190863458861784rec_023/head/000001/000551.jpg 0.0,0.0 1.0554568,0.05773145
[20] Total Num: 3631, avg: 36.19756585599767rec_023/head/000603/000551.jpg 0.0,0.0 1.191161,0.08103272
[20] Total Num: 3632, avg: 36.20641110050327rec_023/head/000001/000552.jpg 0.0,0.0 1.0558915,0.08257682
[20] Total Num: 3633, avg: 36.213127898332004rec_023/head/000002/000552.jpg 0.0,0.0 0.97741836,0.045161016
[20] Total Num: 3634, avg: 36.21858420292668rec_023/head/000603/000552.jpg 0.0,0.0 1.1967362,0.114542134
[20] Total Num: 3635, avg: 36.22752413485677rec_023/head/000002/000553.jpg 0.0,0.0 1.000254,0.060568992
[20] Total Num: 3636, avg: 36.23334102425802rec_023/head/000001/000553.jpg 0.0,0.0 1.0682989,0.10051732
[20] Total Num: 3637, avg: 36.24025180063348rec_023/head/000001/000554.jpg 0.0,0.0 1.0900384,0.109718405
[20] Total Num: 3638, avg: 36.2475068572694rec_023/head/000002/000554.jpg 0.0,0.0 1.0007628,0.06418837
[20] Total Num: 3639, avg: 36.253323724727316rec_023/head/000000/000554.jpg 0.0,0.0 1.2821285,0.15511817
[20] Total Num: 3640, avg: 36.2636015839216rec_023/head/000603/000554.jpg 0.0,0.0 1.2591143,0.15741782
[20] Total Num: 3641, avg: 36.273518209141955rec_023/head/000002/000555.jpg 0.0,0.0 1.0084754,0.07180735
[20] Total Num: 3642, avg: 36.27944925459491rec_023/head/000001/000555.jpg 0.0,0.0 1.0918384,0.11754021
[20] Total Num: 3643, avg: 36.28671891762228rec_023/head/000603/000555.jpg 0.0,0.0 1.2221379,0.16484028
[20] Total Num: 3644, avg: 36.29605445585312rec_023/head/000001/000556.jpg 0.0,0.0 1.0956151,0.13553351
[20] Total Num: 3645, avg: 36.30339274994328rec_023/head/000002/000556.jpg 0.0,0.0 1.0011412,0.08388573
[20] Total Num: 3646, avg: 36.30920369846486rec_023/head/000603/000556.jpg 0.0,0.0 1.2183801,0.1845407
[20] Total Num: 3647, avg: 36.318487001726425rec_023/head/000001/000557.jpg 0.0,0.0 1.0367426,0.13037251
[20] Total Num: 3648, avg: 36.32489314578524rec_023/head/000002/000557.jpg 0.0,0.0 0.97712,0.08196541
[20] Total Num: 3649, avg: 36.330316461502484rec_023/head/000603/000557.jpg 0.0,0.0 1.1606075,0.18261628
[20] Total Num: 3650, avg: 36.33869488368645rec_023/head/000001/000558.jpg 0.0,0.0 0.9531035,0.089894496
[20] Total Num: 3651, avg: 36.343743994698734rec_023/head/000002/000558.jpg 0.0,0.0 0.9051229,0.048680015
[20] Total Num: 3652, avg: 36.34800720823449rec_023/head/000000/000558.jpg 0.0,0.0 1.043302,0.122749336
[20] Total Num: 3653, avg: 36.35448944836956rec_023/head/000001/000559.jpg 0.0,0.0 0.93827665,0.041993003
[20] Total Num: 3654, avg: 36.359262797785355rec_023/head/000002/000559.jpg 0.0,0.0 0.8790205,0.0046799527
[20] Total Num: 3655, avg: 36.36309465008462rec_023/head/000000/000559.jpg 0.0,0.0 0.96926826,0.048917226
[20] Total Num: 3656, avg: 36.36835146554443rec_023/head/000603/000559.jpg 0.0,0.0 0.9331465,0.050871897
[20] Total Num: 3657, avg: 36.373041621787955rec_023/head/000604/000559.jpg 0.0,0.0 1.2706916,0.09565218
[20] Total Num: 3658, avg: 36.383023375492925rec_023/head/000001/000560.jpg 0.0,0.0 0.91881174,-0.0077610156
[20] Total Num: 3659, avg: 36.387467849549765rec_023/head/000002/000560.jpg 0.0,0.0 0.85560614,-0.039683383
[20] Total Num: 3660, avg: 36.390930778532514rec_023/head/000000/000560.jpg 0.0,0.0 0.880421,-0.022271747
[20] Total Num: 3661, avg: 36.394772683023184rec_023/head/000603/000560.jpg 0.0,0.0 0.8870613,-0.020944346
[20] Total Num: 3662, avg: 36.398715975530116rec_023/head/000001/000561.jpg 0.0,0.0 0.89793485,-0.053855885
[20] Total Num: 3663, avg: 36.402842466368185rec_023/head/000002/000561.jpg 0.0,0.0 0.8501855,-0.08227211
[20] Total Num: 3664, avg: 36.40624835188945rec_023/head/000000/000561.jpg 0.0,0.0 0.7932922,-0.084548295
[20] Total Num: 3665, avg: 36.40877145149967rec_023/head/000603/000561.jpg 0.0,0.0 0.7948034,-0.08594985
[20] Total Num: 3666, avg: 36.41131845239872rec_023/head/000604/000561.jpg 0.0,0.0 1.0606185,-0.11490813
[20] Total Num: 3667, avg: 36.41801844404812rec_023/head/000001/000562.jpg 0.0,0.0 0.8721389,-0.10910981
[20] Total Num: 3668, avg: 36.42179092589398rec_023/head/000002/000562.jpg 0.0,0.0 0.81586945,-0.12435213
[20] Total Num: 3669, avg: 36.42471786215094rec_023/head/000000/000562.jpg 0.0,0.0 0.7683681,-0.16671784
[20] Total Num: 3670, avg: 36.42701091413803rec_023/head/000603/000562.jpg 0.0,0.0 0.715125,-0.16500448
[20] Total Num: 3671, avg: 36.42849138514654rec_023/head/000604/000562.jpg 0.0,0.0 0.9743255,-0.26920792
[20] Total Num: 3672, avg: 36.434152092302526rec_023/head/000001/000563.jpg 0.0,0.0 0.8075679,-0.16831192
[20] Total Num: 3673, avg: 36.43703956345684rec_023/head/000002/000563.jpg 0.0,0.0 0.7886649,-0.17225988
[20] Total Num: 3674, avg: 36.43964885973443rec_023/head/000000/000563.jpg 0.0,0.0 0.649894,-0.24249601
[20] Total Num: 3675, avg: 36.44045143963865rec_023/head/000603/000563.jpg 0.0,0.0 0.6190431,-0.23926164
[20] Total Num: 3676, avg: 36.44079382809978rec_023/head/000604/000563.jpg 0.0,0.0 0.693287,-0.3914926
[20] Total Num: 3677, avg: 36.44303653857188rec_023/head/000001/000564.jpg 0.0,0.0 0.75986093,-0.23223054
[20] Total Num: 3678, avg: 36.44539905365286rec_023/head/000000/000564.jpg 0.0,0.0 0.5986869,-0.31874877
[20] Total Num: 3679, avg: 36.44591096907655rec_023/head/000002/000564.jpg 0.0,0.0 0.78205204,-0.22854301
[20] Total Num: 3680, avg: 36.44858572686783rec_023/head/000603/000564.jpg 0.0,0.0 0.5875544,-0.3261029
[20] Total Num: 3681, avg: 36.44899646188167rec_023/head/000604/000564.jpg 0.0,0.0 0.66100836,-0.5698537
[20] Total Num: 3682, avg: 36.452227461750894rec_023/head/000001/000565.jpg 0.0,0.0 0.7897233,-0.30813888
[20] Total Num: 3683, avg: 36.455326200952776rec_023/head/000000/000565.jpg 0.0,0.0 0.64062953,-0.4096019
[20] Total Num: 3684, avg: 36.45701012204901rec_023/head/000002/000565.jpg 0.0,0.0 0.81719947,-0.286579
[20] Total Num: 3685, avg: 36.460407729963464rec_023/head/000603/000565.jpg 0.0,0.0 0.61247474,-0.4055472
[20] Total Num: 3686, avg: 36.4617066873853rec_023/head/000604/000565.jpg 0.0,0.0 0.61541134,-0.6733617
[20] Total Num: 3687, avg: 36.46546918896924rec_023/head/000000/000566.jpg 0.0,0.0 0.72613287,-0.458469
[20] Total Num: 3688, avg: 36.46856752272198rec_023/head/000001/000566.jpg 0.0,0.0 0.82871014,-0.3450959
[20] Total Num: 3689, avg: 36.47237304006098rec_023/head/000002/000566.jpg 0.0,0.0 0.8228025,-0.3099538
[20] Total Num: 3690, avg: 36.475938043458925rec_023/head/000603/000566.jpg 0.0,0.0 0.6795997,-0.44294915
[20] Total Num: 3691, avg: 36.47834264436762rec_023/head/000604/000566.jpg 0.0,0.0 0.6727318,-0.7086664
[20] Total Num: 3692, avg: 36.48297258277811rec_023/head/000000/000567.jpg 0.0,0.0 0.7722102,-0.43307805
[20] Total Num: 3693, avg: 36.48648132755716rec_023/head/000001/000567.jpg 0.0,0.0 0.8970517,-0.34524232
[20] Total Num: 3694, avg: 36.491235502337766rec_023/head/000002/000567.jpg 0.0,0.0 0.87679565,-0.31443265
[20] Total Num: 3695, avg: 36.49557787938919rec_023/head/000603/000567.jpg 0.0,0.0 0.7778832,-0.44022846
[20] Total Num: 3696, avg: 36.49919746719582rec_023/head/000604/000567.jpg 0.0,0.0 0.9180541,-0.7487293
[20] Total Num: 3697, avg: 36.50652285905779rec_023/head/000000/000568.jpg 0.0,0.0 0.88619375,-0.40469012
[20] Total Num: 3698, avg: 36.511377500719654rec_023/head/000001/000568.jpg 0.0,0.0 0.90157896,-0.31150013
[20] Total Num: 3699, avg: 36.51605306868296rec_023/head/000002/000568.jpg 0.0,0.0 0.8588775,-0.28348115
[20] Total Num: 3700, avg: 36.52000958607038rec_023/head/000603/000568.jpg 0.0,0.0 0.81915605,-0.3868395
[20] Total Num: 3701, avg: 36.52386098502712rec_023/head/000604/000568.jpg 0.0,0.0 0.9935456,-0.6551073
[20] Total Num: 3702, avg: 36.53137963569015rec_023/head/000000/000569.jpg 0.0,0.0 0.8749843,-0.32767063
[20] Total Num: 3703, avg: 36.53572818164544rec_023/head/000001/000569.jpg 0.0,0.0 0.90393347,-0.26309448
[20] Total Num: 3704, avg: 36.540261593804054rec_023/head/000002/000569.jpg 0.0,0.0 0.8490507,-0.24458103
[20] Total Num: 3705, avg: 36.543929839267285rec_023/head/000603/000569.jpg 0.0,0.0 0.8534767,-0.32847562
[20] Total Num: 3706, avg: 36.54797127276827rec_023/head/000604/000569.jpg 0.0,0.0 1.020512,-0.53255916
[20] Total Num: 3707, avg: 36.555167296374435rec_023/head/000000/000570.jpg 0.0,0.0 0.87673724,-0.24282879
[20] Total Num: 3708, avg: 36.55922966103655rec_023/head/000001/000570.jpg 0.0,0.0 0.8722175,-0.19495878
[20] Total Num: 3709, avg: 36.563090753089604rec_023/head/000002/000570.jpg 0.0,0.0 0.82135093,-0.19228417
[20] Total Num: 3710, avg: 36.566182883097234rec_023/head/000603/000570.jpg 0.0,0.0 0.7926848,-0.23400182
[20] Total Num: 3711, avg: 36.56897743201074rec_023/head/000604/000570.jpg 0.0,0.0 0.9486489,-0.38548702
[20] Total Num: 3712, avg: 36.5745664417531rec_023/head/000000/000571.jpg 0.0,0.0 0.7986209,-0.14991222
[20] Total Num: 3713, avg: 36.577207325901rec_023/head/000001/000571.jpg 0.0,0.0 0.8250996,-0.12238575
[20] Total Num: 3714, avg: 36.580193885332434rec_023/head/000002/000571.jpg 0.0,0.0 0.79609776,-0.13828082
[20] Total Num: 3715, avg: 36.58276879008295rec_023/head/000603/000571.jpg 0.0,0.0 0.7715082,-0.15145779
